areaNm,daywkDivNm,touNum,baseYmd
경기도,월요일,1069925.5,2022-02-07
강원도,월요일,229456.5,2022-02-07
충청북도,월요일,169750.0,2022-02-07
충청남도,월요일,242798.5,2022-02-07
전라북도,월요일,139846.0,2022-02-07
전라남도,월요일,194152.0,2022-02-07
경상북도,월요일,273570.5,2022-02-07
경상남도,월요일,257974.5,2022-02-07
제주특별자치도,월요일,159645.5,2022-02-07
서울특별시,화요일,1193297.0,2022-02-08
부산광역시,화요일,276052.0,2022-02-08
대구광역시,화요일,178265.5,2022-02-08
인천광역시,화요일,281855.0,2022-02-08
광주광역시,화요일,116011.0,2022-02-08
대전광역시,화요일,144144.0,2022-02-08
울산광역시,화요일,93145.5,2022-02-08
세종특별자치시,화요일,55153.0,2022-02-08
경기도,화요일,1136688.0,2022-02-08
강원도,화요일,231493.5,2022-02-08
충청북도,화요일,185636.5,2022-02-08
충청남도,화요일,260256.5,2022-02-08
전라북도,화요일,145488.0,2022-02-08
전라남도,화요일,211085.0,2022-02-08
경상북도,화요일,295102.5,2022-02-08
경상남도,화요일,273476.0,2022-02-08
제주특별자치도,화요일,163656.5,2022-02-08
서울특별시,수요일,1217618.5,2022-02-09
부산광역시,수요일,280553.0,2022-02-09
대구광역시,수요일,184065.0,2022-02-09
인천광역시,수요일,287595.0,2022-02-09
광주광역시,수요일,117785.5,2022-02-09
대전광역시,수요일,148687.0,2022-02-09
울산광역시,수요일,95665.5,2022-02-09
세종특별자치시,수요일,56203.0,2022-02-09
경기도,수요일,1166672.5,2022-02-09
강원도,수요일,237422.5,2022-02-09
충청북도,수요일,188478.5,2022-02-09
충청남도,수요일,265475.0,2022-02-09
전라북도,수요일,149422.0,2022-02-09
전라남도,수요일,217700.0,2022-02-09
경상북도,수요일,305651.5,2022-02-09
경상남도,수요일,280220.5,2022-02-09
제주특별자치도,수요일,167758.5,2022-02-09
서울특별시,목요일,1249377.5,2022-02-10
부산광역시,목요일,285708.5,2022-02-10
대구광역시,목요일,186452.0,2022-02-10
인천광역시,목요일,298144.0,2022-02-10
광주광역시,목요일,123165.0,2022-02-10
대전광역시,목요일,153093.5,2022-02-10
울산광역시,목요일,97601.0,2022-02-10
세종특별자치시,목요일,59066.0,2022-02-10
경기도,목요일,1213005.5,2022-02-10
강원도,목요일,246820.0,2022-02-10
충청북도,목요일,197386.0,2022-02-10
충청남도,목요일,282656.5,2022-02-10
전라북도,목요일,154318.5,2022-02-10
전라남도,목요일,224493.5,2022-02-10
경상북도,목요일,315185.5,2022-02-10
경상남도,목요일,289478.0,2022-02-10
제주특별자치도,목요일,171748.5,2022-02-10
서울특별시,금요일,1329023.5,2022-02-11
부산광역시,금요일,312896.5,2022-02-11
대구광역시,금요일,208789.0,2022-02-11
인천광역시,금요일,324243.5,2022-02-11
광주광역시,금요일,136055.5,2022-02-11
대전광역시,금요일,169736.0,2022-02-11
울산광역시,금요일,105336.0,2022-02-11
세종특별자치시,금요일,63252.0,2022-02-11
경기도,금요일,1307526.5,2022-02-11
강원도,금요일,308549.5,2022-02-11
충청북도,금요일,215736.5,2022-02-11
충청남도,금요일,308556.5,2022-02-11
전라북도,금요일,176865.5,2022-02-11
전라남도,금요일,244636.0,2022-02-11
경상북도,금요일,348449.5,2022-02-11
경상남도,금요일,317786.0,2022-02-11
제주특별자치도,금요일,175826.0,2022-02-11
서울특별시,토요일,1487115.0,2022-02-12
부산광역시,토요일,390988.5,2022-02-12
대구광역시,토요일,262038.0,2022-02-12
인천광역시,토요일,434843.5,2022-02-12
광주광역시,토요일,163208.5,2022-02-12
대전광역시,토요일,219261.0,2022-02-12
울산광역시,토요일,123725.0,2022-02-12
세종특별자치시,토요일,80479.0,2022-02-12
경기도,토요일,1681942.5,2022-02-12
강원도,토요일,476063.0,2022-02-12
충청북도,토요일,279359.5,2022-02-12
충청남도,토요일,432397.0,2022-02-12
전라북도,토요일,247842.0,2022-02-12
전라남도,토요일,325937.5,2022-02-12
경상북도,토요일,482223.0,2022-02-12
경상남도,토요일,410424.0,2022-02-12
제주특별자치도,토요일,177110.5,2022-02-12
서울특별시,일요일,1216848.5,2022-02-13
부산광역시,일요일,349121.5,2022-02-13
대구광역시,일요일,218715.0,2022-02-13
인천광역시,일요일,379130.5,2022-02-13
광주광역시,일요일,133577.5,2022-02-13
대전광역시,일요일,180155.5,2022-02-13
울산광역시,일요일,111975.5,2022-02-13
세종특별자치시,일요일,63182.0,2022-02-13
경기도,일요일,1536608.5,2022-02-13
강원도,일요일,432789.0,2022-02-13
충청북도,일요일,253284.5,2022-02-13
충청남도,일요일,390908.0,2022-02-13
전라북도,일요일,226107.0,2022-02-13
전라남도,일요일,309116.5,2022-02-13
경상북도,일요일,455080.5,2022-02-13
경상남도,일요일,379204.0,2022-02-13
제주특별자치도,일요일,177450.0,2022-02-13
서울특별시,월요일,1233683.5,2022-02-14
부산광역시,월요일,303968.0,2022-02-14
대구광역시,월요일,196119.0,2022-02-14
인천광역시,월요일,300891.5,2022-02-14
광주광역시,월요일,127022.0,2022-02-14
대전광역시,월요일,156275.0,2022-02-14
울산광역시,월요일,98409.5,2022-02-14
세종특별자치시,월요일,58674.0,2022-02-14
경기도,월요일,1226358.0,2022-02-14
강원도,월요일,267676.5,2022-02-14
충청북도,월요일,198233.0,2022-02-14
충청남도,월요일,283132.5,2022-02-14
전라북도,월요일,161745.5,2022-02-14
전라남도,월요일,230660.5,2022-02-14
경상북도,월요일,320092.5,2022-02-14
경상남도,월요일,300573.0,2022-02-14
제주특별자치도,월요일,180957.0,2022-02-14
서울특별시,화요일,1267497.0,2022-02-15
부산광역시,화요일,304013.5,2022-02-15
대구광역시,화요일,198821.0,2022-02-15
인천광역시,화요일,306890.5,2022-02-15
광주광역시,화요일,130028.5,2022-02-15
대전광역시,화요일,158854.5,2022-02-15
울산광역시,화요일,103768.0,2022-02-15
세종특별자치시,화요일,60053.0,2022-02-15
경기도,화요일,1246437.5,2022-02-15
강원도,화요일,246788.5,2022-02-15
충청북도,화요일,198247.0,2022-02-15
충청남도,화요일,279706.0,2022-02-15
전라북도,화요일,159873.0,2022-02-15
전라남도,화요일,231514.5,2022-02-15
경상북도,화요일,330872.5,2022-02-15
경상남도,화요일,304108.0,2022-02-15
제주특별자치도,화요일,182570.5,2022-02-15
서울특별시,수요일,1271123.0,2022-02-16
부산광역시,수요일,304381.0,2022-02-16
대구광역시,수요일,198362.5,2022-02-16
인천광역시,수요일,307251.0,2022-02-16
광주광역시,수요일,126598.5,2022-02-16
대전광역시,수요일,159173.0,2022-02-16
울산광역시,수요일,102746.0,2022-02-16
세종특별자치시,수요일,57407.0,2022-02-16
경기도,수요일,1251348.0,2022-02-16
강원도,수요일,246368.5,2022-02-16
충청북도,수요일,199965.5,2022-02-16
충청남도,수요일,273899.5,2022-02-16
전라북도,수요일,154150.5,2022-02-16
전라남도,수요일,213507.0,2022-02-16
경상북도,수요일,319819.5,2022-02-16
경상남도,수요일,298784.5,2022-02-16
제주특별자치도,수요일,184863.0,2022-02-16
서울특별시,목요일,1293278.0,2022-02-17
부산광역시,목요일,310929.5,2022-02-17
대구광역시,목요일,202027.0,2022-02-17
인천광역시,목요일,314251.0,2022-02-17
광주광역시,목요일,130945.5,2022-02-17
대전광역시,목요일,163131.5,2022-02-17
울산광역시,목요일,104979.0,2022-02-17
세종특별자치시,목요일,61932.5,2022-02-17
경기도,목요일,1288875.0,2022-02-17
강원도,목요일,255671.5,2022-02-17
충청북도,목요일,206111.5,2022-02-17
충청남도,목요일,292404.0,2022-02-17
전라북도,목요일,162907.5,2022-02-17
전라남도,목요일,225253.0,2022-02-17
경상북도,목요일,326532.5,2022-02-17
경상남도,목요일,302333.5,2022-02-17
제주특별자치도,목요일,188870.5,2022-02-17
서울특별시,금요일,1386283.5,2022-02-18
부산광역시,금요일,341117.0,2022-02-18
대구광역시,금요일,230051.5,2022-02-18
인천광역시,금요일,353318.0,2022-02-18
광주광역시,금요일,147749.0,2022-02-18
대전광역시,금요일,183288.0,2022-02-18
울산광역시,금요일,113260.0,2022-02-18
세종특별자치시,금요일,67861.5,2022-02-18
경기도,금요일,1413310.5,2022-02-18
강원도,금요일,320005.0,2022-02-18
충청북도,금요일,233331.0,2022-02-18
충청남도,금요일,330477.0,2022-02-18
전라북도,금요일,192300.5,2022-02-18
전라남도,금요일,262283.0,2022-02-18
경상북도,금요일,374461.5,2022-02-18
경상남도,금요일,337606.5,2022-02-18
제주특별자치도,금요일,189427.0,2022-02-18
서울특별시,토요일,1555071.0,2022-02-19
부산광역시,토요일,408996.0,2022-02-19
대구광역시,토요일,285064.5,2022-02-19
인천광역시,토요일,453320.0,2022-02-19
광주광역시,토요일,178412.5,2022-02-19
대전광역시,토요일,231679.0,2022-02-19
울산광역시,토요일,131390.0,2022-02-19
세종특별자치시,토요일,81025.0,2022-02-19
경기도,토요일,1737753.5,2022-02-19
강원도,토요일,478880.5,2022-02-19
충청북도,토요일,291315.5,2022-02-19
충청남도,토요일,436373.0,2022-02-19
전라북도,토요일,258590.5,2022-02-19
전라남도,토요일,319819.5,2022-02-19
경상북도,토요일,482881.0,2022-02-19
경상남도,토요일,419972.0,2022-02-19
제주특별자치도,토요일,188184.5,2022-02-19
서울특별시,일요일,1294303.5,2022-02-20
부산광역시,일요일,377104.0,2022-02-20
대구광역시,일요일,245339.5,2022-02-20
인천광역시,일요일,391440.0,2022-02-20
광주광역시,일요일,148501.5,2022-02-20
대전광역시,일요일,200322.5,2022-02-20
울산광역시,일요일,121768.5,2022-02-20
세종특별자치시,일요일,70612.5,2022-02-20
경기도,일요일,1565490.5,2022-02-20
강원도,일요일,439554.5,2022-02-20
충청북도,일요일,257666.5,2022-02-20
충청남도,일요일,389942.0,2022-02-20
전라북도,일요일,232540.0,2022-02-20
전라남도,일요일,293461.0,2022-02-20
경상북도,일요일,460677.0,2022-02-20
경상남도,일요일,397715.5,2022-02-20
제주특별자치도,일요일,186053.0,2022-02-20
서울특별시,월요일,1306725.0,2022-02-21
부산광역시,월요일,320141.5,2022-02-21
대구광역시,월요일,212243.5,2022-02-21
인천광역시,월요일,322458.5,2022-02-21
광주광역시,월요일,138134.5,2022-02-21
대전광역시,월요일,169508.5,2022-02-21
울산광역시,월요일,113946.0,2022-02-21
세종특별자치시,월요일,63553.0,2022-02-21
경기도,월요일,1330756.0,2022-02-21
강원도,월요일,288760.5,2022-02-21
충청북도,월요일,212159.5,2022-02-21
충청남도,월요일,302130.5,2022-02-21
전라북도,월요일,175700.0,2022-02-21
전라남도,월요일,243757.5,2022-02-21
경상북도,월요일,338940.0,2022-02-21
경상남도,월요일,314282.5,2022-02-21
제주특별자치도,월요일,187733.0,2022-02-21
서울특별시,화요일,1357226.5,2022-02-22
부산광역시,화요일,324359.0,2022-02-22
대구광역시,화요일,215782.0,2022-02-22
인천광역시,화요일,336500.5,2022-02-22
광주광역시,화요일,142313.5,2022-02-22
대전광역시,화요일,174181.0,2022-02-22
울산광역시,화요일,117936.0,2022-02-22
세종특별자치시,화요일,67182.5,2022-02-22
경기도,화요일,1379255.5,2022-02-22
강원도,화요일,274368.5,2022-02-22
충청북도,화요일,221875.5,2022-02-22
충청남도,화요일,312459.0,2022-02-22
전라북도,화요일,179728.5,2022-02-22
전라남도,화요일,254219.0,2022-02-22
경상북도,화요일,350427.0,2022-02-22
경상남도,화요일,324632.0,2022-02-22
제주특별자치도,화요일,187390.0,2022-02-22
서울특별시,수요일,1363187.0,2022-02-23
부산광역시,수요일,328744.5,2022-02-23
대구광역시,수요일,220125.5,2022-02-23
인천광역시,수요일,338313.5,2022-02-23
광주광역시,수요일,143601.5,2022-02-23
대전광역시,수요일,177212.0,2022-02-23
울산광역시,수요일,120606.5,2022-02-23
세종특별자치시,수요일,68659.5,2022-02-23
경기도,수요일,1380421.0,2022-02-23
강원도,수요일,271393.5,2022-02-23
충청북도,수요일,223125.0,2022-02-23
충청남도,수요일,314468.0,2022-02-23
전라북도,수요일,179980.5,2022-02-23
전라남도,수요일,253015.0,2022-02-23
경상북도,수요일,352310.0,2022-02-23
경상남도,수요일,325069.5,2022-02-23
제주특별자치도,수요일,188821.5,2022-02-23
서울특별시,목요일,1381726.5,2022-02-24
부산광역시,목요일,339825.5,2022-02-24
대구광역시,목요일,221361.0,2022-02-24
인천광역시,목요일,342534.5,2022-02-24
광주광역시,목요일,148743.0,2022-02-24
대전광역시,목요일,182084.0,2022-02-24
울산광역시,목요일,123266.5,2022-02-24
세종특별자치시,목요일,69947.5,2022-02-24
경기도,목요일,1413758.5,2022-02-24
강원도,목요일,285204.5,2022-02-24
충청북도,목요일,230324.5,2022-02-24
충청남도,목요일,326795.0,2022-02-24
전라북도,목요일,187936.0,2022-02-24
전라남도,목요일,263861.5,2022-02-24
경상북도,목요일,369691.0,2022-02-24
경상남도,목요일,335860.0,2022-02-24
제주특별자치도,목요일,190704.5,2022-02-24
서울특별시,금요일,1387473.5,2022-02-25
부산광역시,금요일,351207.5,2022-02-25
대구광역시,금요일,230786.5,2022-02-25
인천광역시,금요일,353325.0,2022-02-25
광주광역시,금요일,155676.5,2022-02-25
대전광역시,금요일,195195.0,2022-02-25
울산광역시,금요일,125076.0,2022-02-25
세종특별자치시,금요일,71407.0,2022-02-25
경기도,금요일,1440274.5,2022-02-25
강원도,금요일,331628.5,2022-02-25
충청북도,금요일,242872.0,2022-02-25
충청남도,금요일,345453.5,2022-02-25
전라북도,금요일,203493.5,2022-02-25
전라남도,금요일,282082.5,2022-02-25
경상북도,금요일,387768.5,2022-02-25
경상남도,금요일,353087.0,2022-02-25
제주특별자치도,금요일,190242.5,2022-02-25
서울특별시,토요일,1610294.0,2022-02-26
부산광역시,토요일,458332.0,2022-02-26
대구광역시,토요일,309417.5,2022-02-26
인천광역시,토요일,458769.5,2022-02-26
광주광역시,토요일,197183.0,2022-02-26
대전광역시,토요일,257197.5,2022-02-26
울산광역시,토요일,153296.5,2022-02-26
세종특별자치시,토요일,89722.5,2022-02-26
경기도,토요일,1799007.0,2022-02-26
강원도,토요일,496524.0,2022-02-26
충청북도,토요일,320043.5,2022-02-26
충청남도,토요일,485296.0,2022-02-26
전라북도,토요일,291602.5,2022-02-26
전라남도,토요일,389683.0,2022-02-26
경상북도,토요일,551999.0,2022-02-26
경상남도,토요일,476371.0,2022-02-26
제주특별자치도,토요일,201152.0,2022-02-26
서울특별시,일요일,1406450.5,2022-02-27
부산광역시,일요일,446229.0,2022-02-27
대구광역시,일요일,285264.0,2022-02-27
인천광역시,일요일,442732.5,2022-02-27
광주광역시,일요일,175196.0,2022-02-27
대전광역시,일요일,234920.0,2022-02-27
울산광역시,일요일,151466.0,2022-02-27
세종특별자치시,일요일,78984.5,2022-02-27
경기도,일요일,1757413.0,2022-02-27
강원도,일요일,529518.5,2022-02-27
충청북도,일요일,317236.5,2022-02-27
충청남도,일요일,493990.0,2022-02-27
전라북도,일요일,294455.0,2022-02-27
전라남도,일요일,405779.5,2022-02-27
경상북도,일요일,590919.0,2022-02-27
경상남도,일요일,486692.5,2022-02-27
제주특별자치도,일요일,198481.5,2022-02-27
서울특별시,월요일,1483380.5,2022-02-28
부산광역시,월요일,401247.0,2022-02-28
대구광역시,월요일,266238.0,2022-02-28
인천광역시,월요일,398303.5,2022-02-28
광주광역시,월요일,172588.5,2022-02-28
대전광역시,월요일,222474.0,2022-02-28
울산광역시,월요일,136888.5,2022-02-28
세종특별자치시,월요일,80031.0,2022-02-28
경기도,월요일,1594117.0,2022-02-28
강원도,월요일,404292.0,2022-02-28
충청북도,월요일,276976.0,2022-02-28
충청남도,월요일,406101.5,2022-02-28
전라북도,월요일,241416.0,2022-02-28
전라남도,월요일,317639.0,2022-02-28
