areaNm,touNum,baseYmd,AccumulateCovid19,increase,localIncrease,CovidForeigner
광주광역시,140255.5,2022-11-10,760325.0,1458.0,1457.0,1.0
대전광역시,172077.5,2022-11-10,756629.0,1785.0,1785.0,0.0
울산광역시,108300.5,2022-11-10,556002.0,1018.0,1018.0,0.0
세종특별자치시,64179.5,2022-11-10,205072.0,520.0,520.0,0.0
경기도,1455947.5,2022-11-10,7022891.0,16274.0,16267.0,7.0
강원도,301185.5,2022-11-10,772777.0,1912.0,1912.0,0.0
충청북도,256571.0,2022-11-10,817344.0,1991.0,1991.0,0.0
충청남도,353223.5,2022-11-10,1047216.0,2223.0,2220.0,3.0
전라북도,210455.0,2022-11-10,877392.0,1704.0,1704.0,0.0
전라남도,286559.0,2022-11-10,855199.0,1420.0,1420.0,0.0
경상북도,391079.5,2022-11-10,1189276.0,2819.0,2819.0,0.0
경상남도,330106.0,2022-11-10,1556055.0,2546.0,2545.0,1.0
제주특별자치도,182150.5,2022-11-10,341891.0,364.0,364.0,0.0
서울특별시,1586697.0,2022-11-11,5099934.0,10903.0,10903.0,0.0
부산광역시,362624.5,2022-11-11,1535143.0,2686.0,2686.0,0.0
대구광역시,260354.5,2022-11-11,1139580.0,2373.0,2373.0,0.0
인천광역시,426695.5,2022-11-11,1508963.0,3603.0,3603.0,0.0
광주광역시,167653.5,2022-11-11,761611.0,1286.0,1286.0,0.0
대전광역시,204680.0,2022-11-11,758415.0,1786.0,1783.0,3.0
울산광역시,121583.0,2022-11-11,556987.0,985.0,985.0,0.0
세종특별자치시,71676.5,2022-11-11,205526.0,454.0,452.0,2.0
경기도,1648836.0,2022-11-11,7038702.0,15811.0,15809.0,2.0
강원도,393200.5,2022-11-11,774745.0,1968.0,1967.0,1.0
충청북도,312067.0,2022-11-11,819185.0,1841.0,1841.0,0.0
충청남도,424700.5,2022-11-11,1049499.0,2283.0,2282.0,1.0
전라북도,255710.0,2022-11-11,879042.0,1650.0,1650.0,0.0
전라남도,328387.5,2022-11-11,856491.0,1292.0,1292.0,0.0
경상북도,458479.0,2022-11-11,1191972.0,2696.0,2694.0,2.0
경상남도,388321.5,2022-11-11,1558578.0,2523.0,2519.0,4.0
제주특별자치도,186872.0,2022-11-11,342238.0,347.0,345.0,2.0
서울특별시,1905372.0,2022-11-12,5110750.0,10836.0,10835.0,1.0
부산광역시,489741.0,2022-11-12,1537898.0,2760.0,2760.0,0.0
대구광역시,363478.5,2022-11-12,1142008.0,2429.0,2422.0,7.0
인천광역시,575911.0,2022-11-12,1512189.0,3237.0,3235.0,2.0
광주광역시,229362.0,2022-11-12,762941.0,1332.0,1332.0,0.0
대전광역시,288067.5,2022-11-12,760308.0,1898.0,1898.0,0.0
울산광역시,165319.0,2022-11-12,558006.0,1020.0,1020.0,0.0
세종특별자치시,91770.0,2022-11-12,206022.0,497.0,496.0,1.0
경기도,2140337.5,2022-11-12,7053945.0,15283.0,15279.0,4.0
강원도,598559.5,2022-11-12,776655.0,1910.0,1908.0,2.0
충청북도,460369.0,2022-11-12,821042.0,1858.0,1857.0,1.0
충청남도,657289.5,2022-11-12,1051843.0,2350.0,2348.0,2.0
전라북도,400512.0,2022-11-12,880743.0,1705.0,1705.0,0.0
전라남도,476318.5,2022-11-12,857905.0,1414.0,1414.0,0.0
경상북도,686126.0,2022-11-12,1194676.0,2706.0,2705.0,1.0
경상남도,569765.0,2022-11-12,1561247.0,2671.0,2670.0,1.0
제주특별자치도,187330.5,2022-11-12,342624.0,386.0,386.0,0.0
서울특별시,1577016.0,2022-11-13,5120013.0,9263.0,9262.0,1.0
부산광역시,444622.5,2022-11-13,1540263.0,2365.0,2365.0,0.0
대구광역시,314902.0,2022-11-13,1144338.0,2330.0,2328.0,2.0
인천광역시,513061.5,2022-11-13,1515038.0,2849.0,2847.0,2.0
광주광역시,190767.5,2022-11-13,764461.0,1520.0,1520.0,0.0
대전광역시,239673.0,2022-11-13,761940.0,1632.0,1632.0,0.0
울산광역시,155739.5,2022-11-13,558970.0,964.0,964.0,0.0
세종특별자치시,73503.5,2022-11-13,206467.0,445.0,445.0,0.0
경기도,1952912.5,2022-11-13,7067213.0,13268.0,13268.0,0.0
강원도,522777.5,2022-11-13,778225.0,1570.0,1570.0,0.0
충청북도,408292.5,2022-11-13,822726.0,1684.0,1684.0,0.0
충청남도,558803.0,2022-11-13,1053903.0,2060.0,2060.0,0.0
전라북도,356380.5,2022-11-13,882511.0,1768.0,1768.0,0.0
전라남도,436971.5,2022-11-13,859225.0,1320.0,1320.0,0.0
경상북도,650993.0,2022-11-13,1197410.0,2734.0,2731.0,3.0
경상남도,553084.0,2022-11-13,1563568.0,2321.0,2321.0,0.0
제주특별자치도,180705.0,2022-11-13,342951.0,327.0,327.0,0.0
서울특별시,1384001.5,2022-11-14,5123662.0,3649.0,3649.0,0.0
부산광역시,306645.5,2022-11-14,1541214.0,951.0,950.0,1.0
대구광역시,220542.0,2022-11-14,1145384.0,1046.0,1046.0,0.0
인천광역시,377387.5,2022-11-14,1516445.0,1407.0,1401.0,6.0
광주광역시,140994.0,2022-11-14,765153.0,692.0,692.0,0.0
대전광역시,172788.0,2022-11-14,762843.0,903.0,903.0,0.0
울산광역시,106904.0,2022-11-14,559435.0,465.0,465.0,0.0
세종특별자치시,62737.5,2022-11-14,206654.0,187.0,187.0,0.0
경기도,1428710.5,2022-11-14,7074680.0,7467.0,7467.0,0.0
강원도,307391.0,2022-11-14,779201.0,976.0,976.0,0.0
충청북도,240068.5,2022-11-14,823635.0,909.0,909.0,0.0
충청남도,330610.0,2022-11-14,1054969.0,1066.0,1063.0,3.0
전라북도,191296.0,2022-11-14,883145.0,634.0,634.0,0.0
전라남도,266357.0,2022-11-14,859816.0,591.0,590.0,1.0
경상북도,365347.5,2022-11-14,1198678.0,1268.0,1266.0,2.0
경상남도,321881.0,2022-11-14,1564847.0,1279.0,1278.0,1.0
제주특별자치도,172952.5,2022-11-14,343186.0,235.0,235.0,0.0
서울특별시,1445255.0,2022-11-15,5139201.0,15539.0,15538.0,1.0
부산광역시,304034.5,2022-11-15,1545755.0,4541.0,4540.0,1.0
대구광역시,220825.5,2022-11-15,1148637.0,3253.0,3252.0,1.0
인천광역시,381472.0,2022-11-15,1520898.0,4453.0,4453.0,0.0
광주광역시,141568.0,2022-11-15,766728.0,1575.0,1575.0,0.0
대전광역시,176389.5,2022-11-15,765454.0,2611.0,2609.0,2.0
울산광역시,110372.5,2022-11-15,560738.0,1303.0,1302.0,1.0
세종특별자치시,68806.5,2022-11-15,207288.0,634.0,634.0,0.0
경기도,1460805.5,2022-11-15,7095187.0,20507.0,20501.0,6.0
강원도,289782.5,2022-11-15,781332.0,2131.0,2129.0,2.0
충청북도,248311.0,2022-11-15,825788.0,2153.0,2153.0,0.0
충청남도,343766.5,2022-11-15,1058049.0,3080.0,3079.0,1.0
전라북도,193721.5,2022-11-15,885194.0,2049.0,2048.0,1.0
전라남도,273371.0,2022-11-15,861617.0,1801.0,1801.0,0.0
경상북도,367517.5,2022-11-15,1201697.0,3019.0,3011.0,8.0
경상남도,329423.5,2022-11-15,1568749.0,3902.0,3900.0,2.0
제주특별자치도,168108.5,2022-11-15,343495.0,309.0,308.0,1.0
서울특별시,1482985.0,2022-11-16,5151684.0,12483.0,12479.0,4.0
부산광역시,316697.5,2022-11-16,1549119.0,3364.0,3364.0,0.0
대구광역시,226502.5,2022-11-16,1151573.0,2936.0,2933.0,3.0
인천광역시,390932.5,2022-11-16,1524725.0,3827.0,3824.0,3.0
광주광역시,145127.5,2022-11-16,768665.0,1937.0,1937.0,0.0
대전광역시,178094.0,2022-11-16,765454.0,2611.0,2609.0,2.0
울산광역시,111478.5,2022-11-16,562011.0,1273.0,1273.0,0.0
세종특별자치시,69464.5,2022-11-16,207815.0,527.0,525.0,2.0
경기도,1513592.5,2022-11-16,7114212.0,19025.0,19023.0,2.0
강원도,293272.0,2022-11-16,783803.0,2471.0,2463.0,8.0
충청북도,256305.0,2022-11-16,828094.0,2306.0,2306.0,0.0
충청남도,342615.0,2022-11-16,1060785.0,2736.0,2735.0,1.0
전라북도,195174.0,2022-11-16,887440.0,2246.0,2243.0,3.0
전라남도,276328.5,2022-11-16,863389.0,1772.0,1772.0,0.0
경상북도,371483.0,2022-11-16,1205366.0,3669.0,3664.0,5.0
경상남도,330078.0,2022-11-16,1572161.0,3412.0,3408.0,4.0
제주특별자치도,173512.5,2022-11-16,343950.0,455.0,455.0,0.0
서울특별시,1520295.0,2022-11-17,5162530.0,10846.0,10845.0,1.0
부산광역시,347280.5,2022-11-17,1552084.0,2965.0,2965.0,0.0
대구광역시,232284.5,2022-11-17,1153969.0,2396.0,2393.0,3.0
인천광역시,405251.0,2022-11-17,1528040.0,3315.0,3315.0,0.0
광주광역시,148904.0,2022-11-17,770204.0,1539.0,1537.0,2.0
대전광역시,185738.0,2022-11-17,769401.0,1831.0,1831.0,0.0
울산광역시,116196.5,2022-11-17,563145.0,1134.0,1133.0,1.0
세종특별자치시,71162.0,2022-11-17,208265.0,450.0,450.0,0.0
경기도,1582189.0,2022-11-17,7129906.0,15694.0,15691.0,3.0
강원도,317187.5,2022-11-17,785623.0,1820.0,1819.0,1.0
충청북도,269969.0,2022-11-17,829932.0,1838.0,1838.0,0.0
충청남도,371812.0,2022-11-17,1063345.0,2560.0,2560.0,0.0
전라북도,209314.0,2022-11-17,889192.0,1752.0,1752.0,0.0
전라남도,293779.5,2022-11-17,864750.0,1361.0,1360.0,1.0
경상북도,389193.0,2022-11-17,1208128.0,2762.0,2762.0,0.0
경상남도,342293.0,2022-11-17,1574941.0,2780.0,2777.0,3.0
제주특별자치도,179074.0,2022-11-17,344320.0,370.0,370.0,0.0
서울특별시,1690272.5,2022-11-18,5172272.0,9742.0,9741.0,1.0
부산광역시,416699.5,2022-11-18,1554633.0,2549.0,2546.0,3.0
대구광역시,280073.5,2022-11-18,1156151.0,2182.0,2179.0,3.0
인천광역시,458013.5,2022-11-18,1530908.0,2868.0,2865.0,3.0
광주광역시,177982.0,2022-11-18,771591.0,1387.0,1387.0,0.0
대전광역시,218417.5,2022-11-18,770910.0,1509.0,1509.0,0.0
울산광역시,129297.0,2022-11-18,564019.0,874.0,873.0,1.0
세종특별자치시,80255.0,2022-11-18,208670.0,405.0,405.0,0.0
경기도,1770832.0,2022-11-18,7143975.0,14069.0,14063.0,6.0
강원도,406178.5,2022-11-18,787340.0,1717.0,1716.0,1.0
충청북도,324415.0,2022-11-18,831577.0,1645.0,1644.0,1.0
충청남도,462633.5,2022-11-18,1065364.0,2019.0,2019.0,0.0
전라북도,270112.5,2022-11-18,890850.0,1658.0,1658.0,0.0
전라남도,336182.0,2022-11-18,866090.0,1340.0,1338.0,2.0
경상북도,468898.5,2022-11-18,1210733.0,2605.0,2600.0,5.0
경상남도,394306.5,2022-11-18,1574941.0,2780.0,2777.0,3.0
제주특별자치도,188905.5,2022-11-18,344676.0,356.0,356.0,0.0
서울특별시,2067842.0,2022-11-19,5182363.0,10124.0,10124.0,0.0
부산광역시,552398.0,2022-11-19,1557415.0,2787.0,2787.0,0.0
대구광역시,385269.5,2022-11-19,1158405.0,2258.0,2255.0,3.0
인천광역시,625338.0,2022-11-19,1533770.0,2880.0,2877.0,3.0
광주광역시,243866.0,2022-11-19,772951.0,1360.0,1360.0,0.0
대전광역시,308056.0,2022-11-19,772537.0,1628.0,1627.0,1.0
울산광역시,167457.5,2022-11-19,564954.0,938.0,937.0,1.0
세종특별자치시,100621.5,2022-11-19,209062.0,392.0,392.0,0.0
경기도,2300798.5,2022-11-19,7158272.0,14345.0,14333.0,12.0
강원도,591818.5,2022-11-19,787340.0,1717.0,1716.0,1.0
충청북도,456379.0,2022-11-19,833210.0,1638.0,1634.0,4.0
충청남도,699401.5,2022-11-19,1067535.0,2181.0,2180.0,1.0
전라북도,415030.0,2022-11-19,892530.0,1685.0,1685.0,0.0
전라남도,485765.0,2022-11-19,867324.0,1241.0,1241.0,0.0
경상북도,705498.5,2022-11-19,1213172.0,2449.0,2449.0,0.0
경상남도,572778.5,2022-11-19,1580024.0,2632.0,2630.0,2.0
제주특별자치도,189938.0,2022-11-19,345015.0,340.0,340.0,0.0
서울특별시,1745201.5,2022-11-20,5191167.0,8804.0,8804.0,0.0
부산광역시,488204.5,2022-11-20,1560038.0,2623.0,2623.0,0.0
대구광역시,420675.5,2022-11-20,1158405.0,2258.0,2255.0,3.0
인천광역시,563248.0,2022-11-20,1536562.0,2792.0,2789.0,3.0
광주광역시,201659.5,2022-11-20,774426.0,1475.0,1475.0,0.0
대전광역시,259094.5,2022-11-20,773980.0,1443.0,1443.0,0.0
울산광역시,156891.0,2022-11-20,566031.0,1077.0,1077.0,0.0
세종특별자치시,87783.5,2022-11-20,209062.0,392.0,392.0,0.0
경기도,2127359.5,2022-11-20,7170660.0,12388.0,12386.0,2.0
강원도,532252.0,2022-11-20,790378.0,1350.0,1349.0,1.0
충청북도,426023.5,2022-11-20,834814.0,1604.0,1603.0,1.0
충청남도,626311.0,2022-11-20,1067535.0,2181.0,2180.0,1.0
전라북도,380180.5,2022-11-20,894229.0,1699.0,1696.0,3.0
전라남도,450737.0,2022-11-20,868601.0,1277.0,1277.0,0.0
경상북도,715074.5,2022-11-20,1213172.0,2449.0,2449.0,0.0
경상남도,557270.0,2022-11-20,1582510.0,2486.0,2485.0,1.0
제주특별자치도,180285.0,2022-11-20,345369.0,354.0,354.0,0.0
서울특별시,1505164.5,2022-11-21,5194993.0,3826.0,3826.0,0.0
부산광역시,333392.5,2022-11-21,1561075.0,1037.0,1037.0,0.0
대구광역시,232834.0,2022-11-21,1161488.0,1312.0,1310.0,2.0
인천광역시,400764.0,2022-11-21,1537983.0,1421.0,1417.0,4.0
광주광역시,148141.0,2022-11-21,774975.0,549.0,548.0,1.0
대전광역시,182224.0,2022-11-21,774851.0,871.0,871.0,0.0
울산광역시,114191.0,2022-11-21,566381.0,350.0,350.0,0.0
세종특별자치시,65530.5,2022-11-21,209750.0,256.0,256.0,0.0
경기도,1544760.0,2022-11-21,7177730.0,7070.0,7070.0,0.0
강원도,310761.5,2022-11-21,791287.0,909.0,909.0,0.0
충청북도,257747.0,2022-11-21,835499.0,685.0,685.0,0.0
충청남도,350084.0,2022-11-21,1070448.0,958.0,958.0,0.0
전라북도,196374.5,2022-11-21,894814.0,585.0,585.0,0.0
전라남도,275338.0,2022-11-21,869167.0,566.0,566.0,0.0
경상북도,375616.5,2022-11-21,1216878.0,1267.0,1267.0,0.0
경상남도,333606.0,2022-11-21,1583640.0,1130.0,1130.0,0.0
제주특별자치도,173684.0,2022-11-21,345614.0,245.0,245.0,0.0
서울특별시,1547217.0,2022-11-22,5210606.0,15613.0,15608.0,5.0
부산광역시,317590.0,2022-11-22,1565668.0,4593.0,4590.0,3.0
대구광역시,228532.5,2022-11-22,1165011.0,3523.0,3519.0,4.0
인천광역시,396935.0,2022-11-22,1542504.0,4521.0,4515.0,6.0
광주광역시,147031.5,2022-11-22,774975.0,549.0,548.0,1.0
대전광역시,183417.5,2022-11-22,777247.0,2396.0,2393.0,3.0
울산광역시,113263.5,2022-11-22,567615.0,1234.0,1233.0,1.0
세종특별자치시,68747.0,2022-11-22,210330.0,580.0,580.0,0.0
경기도,1563677.5,2022-11-22,7198458.0,20728.0,20721.0,7.0
강원도,286821.5,2022-11-22,793304.0,2017.0,2012.0,5.0
충청북도,257299.0,2022-11-22,837572.0,2073.0,2073.0,0.0
충청남도,352894.5,2022-11-22,1073380.0,2932.0,2931.0,1.0
전라북도,190592.5,2022-11-22,896932.0,2118.0,2118.0,0.0
전라남도,270049.5,2022-11-22,871052.0,1885.0,1883.0,2.0
경상북도,368833.5,2022-11-22,1219622.0,2744.0,2744.0,0.0
경상남도,329875.0,2022-11-22,1587670.0,4030.0,4029.0,1.0
제주특별자치도,167002.5,2022-11-22,345943.0,329.0,327.0,2.0
서울특별시,1571335.5,2022-11-23,5224105.0,13499.0,13499.0,0.0
부산광역시,328216.0,2022-11-23,1569694.0,4026.0,4025.0,1.0
대구광역시,235613.0,2022-11-23,1168001.0,2990.0,2980.0,10.0
인천광역시,408128.0,2022-11-23,1546416.0,3912.0,3909.0,3.0
광주광역시,151074.0,2022-11-23,778668.0,2177.0,2176.0,1.0
대전광역시,188009.5,2022-11-23,779345.0,2098.0,2098.0,0.0
울산광역시,115216.5,2022-11-23,569037.0,1422.0,1420.0,2.0
세종특별자치시,69048.0,2022-11-23,210871.0,541.0,540.0,1.0
경기도,1576858.5,2022-11-23,7218261.0,19803.0,19793.0,10.0
강원도,279580.0,2022-11-23,795617.0,2313.0,2312.0,1.0
충청북도,258524.0,2022-11-23,840030.0,2458.0,2458.0,0.0
충청남도,345625.0,2022-11-23,1076452.0,3072.0,3072.0,0.0
전라북도,190414.0,2022-11-23,899180.0,2248.0,2247.0,1.0
전라남도,271159.0,2022-11-23,872924.0,1872.0,1871.0,1.0
경상북도,361032.0,2022-11-23,1223223.0,3601.0,3599.0,2.0
경상남도,332094.0,2022-11-23,1591486.0,3816.0,3813.0,3.0
제주특별자치도,170320.5,2022-11-23,346387.0,444.0,443.0,1.0
서울특별시,1610343.0,2022-11-24,5235561.0,11456.0,11455.0,1.0
부산광역시,341229.0,2022-11-24,1569694.0,3252.0,3251.0,1.0
대구광역시,241650.5,2022-11-24,1168001.0,2721.0,2719.0,2.0
인천광역시,424854.5,2022-11-24,1546416.0,3558.0,3550.0,8.0
광주광역시,153814.5,2022-11-24,778668.0,1684.0,1684.0,0.0
대전광역시,195783.0,2022-11-24,781223.0,1878.0,1878.0,0.0
울산광역시,118013.0,2022-11-24,570154.0,1117.0,1117.0,0.0
세종특별자치시,73202.5,2022-11-24,210871.0,424.0,424.0,0.0
경기도,1637086.5,2022-11-24,7218261.0,16473.0,16468.0,5.0
강원도,302676.5,2022-11-24,795617.0,1830.0,1828.0,2.0
충청북도,265160.0,2022-11-24,840030.0,1902.0,1902.0,0.0
충청남도,377912.5,2022-11-24,1078931.0,2479.0,2478.0,1.0
전라북도,206671.5,2022-11-24,899180.0,1901.0,1901.0,0.0
전라남도,284431.0,2022-11-24,874604.0,1680.0,1679.0,1.0
경상북도,388430.0,2022-11-24,1223223.0,2990.0,2986.0,4.0
경상남도,352009.0,2022-11-24,1594837.0,3351.0,3351.0,0.0
제주특별자치도,175423.5,2022-11-24,346750.0,363.0,363.0,0.0
서울특별시,1779942.5,2022-11-25,5246245.0,10684.0,10684.0,0.0
부산광역시,394933.0,2022-11-25,1576118.0,3172.0,3172.0,0.0
대구광역시,285446.0,2022-11-25,1173024.0,2302.0,2296.0,6.0
인천광역시,463410.5,2022-11-25,1553074.0,3100.0,3099.0,1.0
광주광역시,179970.0,2022-11-25,782014.0,1662.0,1662.0,0.0
대전광역시,226212.0,2022-11-25,782988.0,1765.0,1765.0,0.0
울산광역시,130714.5,2022-11-25,571057.0,903.0,901.0,2.0
세종특별자치시,79324.0,2022-11-25,211739.0,444.0,443.0,1.0
경기도,1796784.5,2022-11-25,7249520.0,14786.0,14786.0,0.0
강원도,379249.5,2022-11-25,799191.0,1744.0,1742.0,2.0
충청북도,311244.5,2022-11-25,843564.0,1632.0,1632.0,0.0
충청남도,458276.0,2022-11-25,1081140.0,2209.0,2209.0,0.0
전라북도,266507.5,2022-11-25,902790.0,1709.0,1709.0,0.0
전라남도,332832.5,2022-11-25,876081.0,1477.0,1476.0,1.0
경상북도,464639.0,2022-11-25,1229034.0,2821.0,2818.0,3.0
경상남도,402290.0,2022-11-25,1597752.0,2915.0,2914.0,1.0
제주특별자치도,182745.5,2022-11-25,347101.0,351.0,351.0,0.0
서울특별시,2135931.0,2022-11-26,5256380.0,10161.0,10157.0,4.0
부산광역시,532920.5,2022-11-26,1579101.0,2992.0,2992.0,0.0
대구광역시,396529.0,2022-11-26,1175517.0,2496.0,2492.0,4.0
인천광역시,620627.0,2022-11-26,1556201.0,3133.0,3130.0,3.0
광주광역시,240313.5,2022-11-26,783616.0,1604.0,1602.0,2.0
대전광역시,307013.0,2022-11-26,784601.0,1617.0,1617.0,0.0
울산광역시,171801.0,2022-11-26,572040.0,986.0,985.0,1.0
세종특별자치시,104016.5,2022-11-26,212114.0,375.0,374.0,1.0
경기도,2268885.5,2022-11-26,7264177.0,14716.0,14701.0,15.0
강원도,553910.0,2022-11-26,800826.0,1635.0,1634.0,1.0
충청북도,420822.5,2022-11-26,845327.0,1767.0,1767.0,0.0
충청남도,672721.0,2022-11-26,1083480.0,2343.0,2342.0,1.0
전라북도,410179.0,2022-11-26,904463.0,1677.0,1676.0,1.0
전라남도,479223.5,2022-11-26,877551.0,1474.0,1473.0,1.0
경상북도,696668.0,2022-11-26,1231655.0,2626.0,2624.0,2.0
경상남도,572155.5,2022-11-26,1600592.0,2848.0,2847.0,1.0
제주특별자치도,186504.5,2022-11-26,347415.0,314.0,313.0,1.0
서울특별시,1763107.5,2022-11-27,5265540.0,9160.0,9160.0,0.0
부산광역시,477431.5,2022-11-27,1581519.0,2418.0,2418.0,0.0
대구광역시,335408.5,2022-11-27,1177884.0,2367.0,2365.0,2.0
인천광역시,547764.0,2022-11-27,1558817.0,2616.0,2616.0,0.0
광주광역시,203157.5,2022-11-27,785070.0,1454.0,1454.0,0.0
대전광역시,259007.0,2022-11-27,786111.0,1510.0,1510.0,0.0
울산광역시,160657.0,2022-11-27,572999.0,959.0,959.0,0.0
세종특별자치시,80216.5,2022-11-27,212500.0,386.0,386.0,0.0
경기도,2087802.5,2022-11-27,7277164.0,12987.0,12984.0,3.0
강원도,503573.0,2022-11-27,802104.0,1278.0,1277.0,1.0
충청북도,382546.5,2022-11-27,846831.0,1504.0,1504.0,0.0
충청남도,601079.5,2022-11-27,1085400.0,1920.0,1920.0,0.0
전라북도,369481.0,2022-11-27,904463.0,1677.0,1676.0,1.0
전라남도,455563.5,2022-11-27,878890.0,1339.0,1334.0,5.0
경상북도,669788.0,2022-11-27,1234118.0,2463.0,2460.0,3.0
경상남도,549104.5,2022-11-27,1603164.0,2572.0,2569.0,3.0
제주특별자치도,180607.0,2022-11-27,347716.0,301.0,300.0,1.0
서울특별시,1489180.0,2022-11-28,5269334.0,3794.0,3793.0,1.0
부산광역시,336430.5,2022-11-28,1582490.0,971.0,970.0,1.0
대구광역시,237734.0,2022-11-28,1178608.0,724.0,723.0,1.0
인천광역시,391436.5,2022-11-28,1560231.0,1414.0,1407.0,7.0
광주광역시,154003.5,2022-11-28,785828.0,758.0,758.0,0.0
대전광역시,186469.5,2022-11-28,786931.0,820.0,820.0,0.0
울산광역시,116907.0,2022-11-28,573341.0,342.0,341.0,1.0
세종특별자치시,67665.5,2022-11-28,212725.0,225.0,225.0,0.0
경기도,1535719.5,2022-11-28,7283855.0,6691.0,6689.0,2.0
강원도,296467.5,2022-11-28,802994.0,890.0,888.0,2.0
충청북도,245490.0,2022-11-28,847556.0,725.0,724.0,1.0
충청남도,341929.0,2022-11-28,1086341.0,941.0,941.0,0.0
전라북도,194159.0,2022-11-28,906868.0,663.0,662.0,1.0
전라남도,267956.5,2022-11-28,879547.0,657.0,657.0,0.0
경상북도,370198.5,2022-11-28,1235315.0,1197.0,1197.0,0.0
경상남도,334880.0,2022-11-28,1604424.0,1260.0,1260.0,0.0
제주특별자치도,167888.0,2022-11-28,347935.0,219.0,219.0,0.0
서울특별시,1561637.0,2022-11-29,5284835.0,15501.0,15498.0,3.0
부산광역시,324159.5,2022-11-29,1587257.0,4767.0,4761.0,6.0
대구광역시,233926.0,2022-11-29,1182109.0,3501.0,3493.0,8.0
인천광역시,399406.0,2022-11-29,1564400.0,4169.0,4166.0,3.0
광주광역시,151284.0,2022-11-29,787594.0,1766.0,1763.0,3.0
대전광역시,192878.0,2022-11-29,789148.0,2217.0,2216.0,1.0
울산광역시,111552.0,2022-11-29,574600.0,1259.0,1258.0,1.0
세종특별자치시,70336.0,2022-11-29,213240.0,515.0,514.0,1.0
경기도,1584733.5,2022-11-29,7303687.0,19832.0,19823.0,9.0
강원도,279345.5,2022-11-29,804950.0,1956.0,1955.0,1.0
충청북도,247957.5,2022-11-29,849518.0,1962.0,1962.0,0.0
충청남도,342492.5,2022-11-29,1089210.0,2869.0,2868.0,1.0
전라북도,187176.5,2022-11-29,908953.0,2085.0,2085.0,0.0
전라남도,259094.5,2022-11-29,881647.0,2100.0,2098.0,2.0
경상북도,355239.5,2022-11-29,1237986.0,2671.0,2668.0,3.0
경상남도,324128.0,2022-11-29,1608354.0,3930.0,3928.0,2.0
제주특별자치도,152901.0,2022-11-29,348271.0,336.0,336.0,0.0
서울특별시,1569064.0,2022-11-30,5297125.0,12290.0,12288.0,2.0
부산광역시,327596.5,2022-11-30,1591055.0,3798.0,3797.0,1.0
대구광역시,239844.5,2022-11-30,1185135.0,3026.0,3022.0,4.0
인천광역시,402069.5,2022-11-30,1568341.0,3941.0,3930.0,11.0
광주광역시,152288.5,2022-11-30,789813.0,2219.0,2216.0,3.0
대전광역시,193035.5,2022-11-30,791195.0,2047.0,2047.0,0.0
울산광역시,116445.0,2022-11-30,575890.0,1290.0,1286.0,4.0
세종특별자치시,71421.0,2022-11-30,213757.0,517.0,517.0,0.0
경기도,1573194.0,2022-11-30,7303687.0,19832.0,19823.0,9.0
강원도,272937.0,2022-11-30,807137.0,2187.0,2187.0,0.0
충청북도,243796.0,2022-11-30,851765.0,2247.0,2245.0,2.0
충청남도,336098.0,2022-11-30,1092053.0,2843.0,2841.0,2.0
전라북도,183407.0,2022-11-30,911228.0,2275.0,2272.0,3.0
전라남도,258380.5,2022-11-30,881647.0,2100.0,2098.0,2.0
경상북도,355309.5,2022-11-30,1241668.0,3682.0,3680.0,2.0
경상남도,330893.5,2022-11-30,1612163.0,3809.0,3806.0,3.0
제주특별자치도,151651.5,2022-11-30,348762.0,491.0,490.0,1.0
서울특별시,1181785.5,2022-12-01,5308159.0,11034.0,11032.0,2.0
부산광역시,248118.5,2022-12-01,1594204.0,3149.0,3149.0,0.0
대구광역시,180418.0,2022-12-01,1185135.0,3026.0,3022.0,4.0
인천광역시,303173.5,2022-12-01,1571718.0,3377.0,3374.0,3.0
광주광역시,116035.5,2022-12-01,791655.0,1842.0,1842.0,0.0
대전광역시,147339.5,2022-12-01,792998.0,1803.0,1802.0,1.0
울산광역시,84539.0,2022-12-01,577016.0,1126.0,1126.0,0.0
세종특별자치시,52608.5,2022-12-01,214215.0,458.0,458.0,0.0
경기도,1091373.5,2022-12-01,7338470.0,15934.0,15932.0,2.0
강원도,189014.0,2022-12-01,808860.0,1723.0,1721.0,2.0
충청북도,181153.0,2022-12-01,853584.0,1819.0,1819.0,0.0
충청남도,263186.0,2022-12-01,1094444.0,2391.0,2391.0,0.0
전라북도,141382.5,2022-12-01,913086.0,1858.0,1858.0,0.0
전라남도,206517.5,2022-12-01,885073.0,1560.0,1558.0,2.0
경상북도,276094.0,2022-12-01,1244524.0,2856.0,2855.0,1.0
경상남도,243617.5,2022-12-01,1615347.0,3184.0,3184.0,0.0
제주특별자치도,131848.5,2022-12-01,349139.0,377.0,376.0,1.0
서울특별시,1394053.5,2022-12-02,5318646.0,10487.0,10487.0,0.0
부산광역시,323232.0,2022-12-02,1597132.0,2928.0,2927.0,1.0
대구광역시,231105.0,2022-12-02,1190106.0,2407.0,2405.0,2.0
인천광역시,362418.0,2022-12-02,1574807.0,3089.0,3088.0,1.0
광주광역시,152390.0,2022-12-02,793272.0,1617.0,1616.0,1.0
대전광역시,184551.5,2022-12-02,794691.0,1693.0,1691.0,2.0
울산광역시,103327.0,2022-12-02,577998.0,982.0,979.0,3.0
세종특별자치시,62083.0,2022-12-02,214578.0,363.0,363.0,0.0
경기도,1305325.0,2022-12-02,7353498.0,15028.0,15023.0,5.0
