areaNm,touNum,baseYmd,avgTemp,dayRf,daySf,festival,holiday,PM10,PM25,AccumulateCovid19,increase,AccumulateReleased,localIncrease,CovidForeigner
세종특별자치시,68169.5,2022-01-14,-4.5,0.0,0.0,0,0,0,0,2323.0,8.0,2183.0,8.0,0.0
경기도,1414357.0,2022-01-14,-5.7,0.0,0.0,0,0,0,0,204618.0,1856.0,166568.0,1784.0,72.0
강원도,343091.0,2022-01-14,-8.3,0.0,0.0,1,0,0,0,13512.0,144.0,12372.0,139.0,5.0
충청북도,233229.5,2022-01-14,-9.4,0.0,0.0,1,0,0,0,12333.0,71.0,11565.0,67.0,4.0
충청남도,327162.5,2022-01-14,-4.9,0.0,0.0,0,0,0,0,19659.0,106.0,17186.0,99.0,7.0
전라북도,202762.0,2022-01-14,-2.7,0.0,0.0,0,0,0,0,10724.0,102.0,9756.0,99.0,3.0
전라남도,259756.0,2022-01-14,-0.2,0.0,0.0,0,0,0,0,7307.0,133.0,5884.0,132.0,1.0
경상북도,365519.0,2022-01-14,-5.9,0.0,0.0,0,0,0,0,16526.0,93.0,15101.0,88.0,5.0
경상남도,343091.0,2022-01-14,-1.9,0.0,0.0,0,0,0,0,22278.0,126.0,20875.0,117.0,9.0
제주특별자치도,206923.5,2022-01-14,4.3,0.0,0.0,0,0,0,0,4864.0,6.0,4687.0,3.0,3.0
서울특별시,1660543.5,2022-01-15,-1.0,0.0,0.0,0,1,0,0,240862.0,912.0,196739.0,823.0,89.0
부산광역시,430622.5,2022-01-15,4.8,0.0,0.0,0,1,0,0,27726.0,143.0,25141.0,135.0,8.0
대구광역시,308819.0,2022-01-15,1.0,0.0,0.0,0,1,0,0,24651.0,126.0,23088.0,118.0,8.0
인천광역시,467799.5,2022-01-15,-0.1,0.0,0.0,0,1,0,0,39970.0,248.0,35151.0,221.0,27.0
광주광역시,186630.5,2022-01-15,2.2,0.0,0.0,0,1,0,0,9866.0,207.0,8382.0,205.0,2.0
대전광역시,250470.5,2022-01-15,0.6,0.0,0.0,0,1,0,0,13018.0,53.0,11704.0,49.0,4.0
울산광역시,141001.0,2022-01-15,2.8,0.0,0.0,0,1,0,0,7386.0,17.0,7009.0,14.0,3.0
세종특별자치시,86670.5,2022-01-15,-0.1,0.0,0.0,0,1,0,0,2338.0,15.0,2201.0,15.0,0.0
경기도,1821148.0,2022-01-15,-2.6,0.0,0.0,0,1,0,0,206441.0,1823.0,166811.0,1761.0,62.0
강원도,520002.0,2022-01-15,-4.5,0.0,0.0,1,1,0,0,13591.0,79.0,12372.0,75.0,4.0
충청북도,303684.5,2022-01-15,-3.4,0.0,0.0,1,1,0,0,12416.0,83.0,11618.0,77.0,6.0
충청남도,465482.5,2022-01-15,-0.4,0.1,0.0,0,1,0,0,19779.0,121.0,17186.0,110.0,11.0
전라북도,286986.0,2022-01-15,2.1,0.0,0.0,0,1,0,0,10847.0,123.0,9854.0,120.0,3.0
전라남도,346584.0,2022-01-15,2.4,0.0,0.0,0,1,0,0,7462.0,155.0,5885.0,151.0,4.0
경상북도,514153.5,2022-01-15,-1.6,0.0,0.0,0,1,0,0,16621.0,95.0,15152.0,85.0,10.0
경상남도,453890.5,2022-01-15,0.2,0.0,0.0,0,1,0,0,22394.0,116.0,20981.0,108.0,8.0
제주특별자치도,208712.0,2022-01-15,7.4,0.0,0.0,0,1,0,0,4877.0,13.0,4754.0,10.0,3.0
서울특별시,1384855.5,2022-01-16,-2.0,0.0,0.0,0,1,0,0,241784.0,925.0,197525.0,826.0,99.0
부산광역시,395216.5,2022-01-16,4.8,0.0,0.0,0,1,0,0,27871.0,145.0,25377.0,137.0,8.0
대구광역시,272097.0,2022-01-16,1.9,0.0,0.0,0,1,0,0,24808.0,157.0,23158.0,147.0,10.0
인천광역시,414676.5,2022-01-16,-2.7,0.0,0.0,0,1,0,0,40230.0,260.0,35356.0,235.0,25.0
광주광역시,159582.5,2022-01-16,1.9,0.0,0.0,0,1,0,0,10049.0,183.0,8382.0,173.0,10.0
대전광역시,213643.5,2022-01-16,0.7,0.0,0.0,0,1,0,0,13072.0,54.0,11717.0,47.0,7.0
울산광역시,133952.0,2022-01-16,3.0,0.0,0.0,0,1,0,0,7405.0,19.0,7045.0,15.0,4.0
세종특별자치시,75082.0,2022-01-16,-0.3,0.5,0.0,0,1,0,0,2359.0,21.0,2217.0,20.0,1.0
경기도,1669444.0,2022-01-16,-1.3,0.0,0.0,0,1,0,0,208027.0,1586.0,166976.0,1511.0,75.0
강원도,482317.5,2022-01-16,-1.4,0.0,0.0,1,1,0,0,13665.0,74.0,12487.0,69.0,5.0
충청북도,273994.0,2022-01-16,-2.0,0.3,0.0,1,1,0,0,12455.0,39.0,11646.0,37.0,2.0
충청남도,416580.5,2022-01-16,-1.0,0.0,0.0,0,1,0,0,19893.0,114.0,17220.0,105.0,9.0
전라북도,259164.5,2022-01-16,1.1,0.4,0.0,0,1,0,0,10970.0,123.0,9946.0,112.0,11.0
전라남도,325388.0,2022-01-16,1.9,0.0,0.0,0,1,0,0,7630.0,169.0,5885.0,160.0,9.0
경상북도,502330.5,2022-01-16,1.3,0.0,0.0,0,1,0,0,16729.0,108.0,15234.0,102.0,6.0
경상남도,433807.5,2022-01-16,1.2,0.0,0.0,0,1,0,0,22517.0,123.0,21087.0,112.0,11.0
제주특별자치도,208099.5,2022-01-16,7.0,0.3,0.0,0,1,0,0,4885.0,8.0,4773.0,5.0,3.0
서울특별시,1333878.0,2022-01-17,-5.8,0.5,0.8,0,0,0,0,242574.0,790.0,197998.0,711.0,79.0
부산광역시,315651.0,2022-01-17,1.1,0.0,0.0,0,0,0,0,27988.0,117.0,25632.0,109.0,8.0
대구광역시,219296.0,2022-01-17,-0.4,0.0,0.0,0,0,0,0,24984.0,176.0,23281.0,171.0,5.0
인천광역시,315014.0,2022-01-17,-5.0,0.4,0.6,0,0,0,0,40430.0,200.0,35422.0,187.0,13.0
광주광역시,142821.0,2022-01-17,0.4,0.0,0.0,0,0,0,0,10291.0,242.0,8523.0,237.0,5.0
대전광역시,171969.0,2022-01-17,-3.1,0.0,0.4,0,0,0,0,13154.0,82.0,11733.0,79.0,3.0
울산광역시,107786.0,2022-01-17,0.5,0.0,0.0,0,0,0,0,7424.0,19.0,7080.0,17.0,2.0
세종특별자치시,60427.5,2022-01-17,-3.5,0.0,0.0,0,0,0,0,2365.0,7.0,2228.0,5.0,2.0
경기도,1297614.5,2022-01-17,-5.1,0.9,0.0,0,0,0,0,209454.0,1427.0,167192.0,1351.0,76.0
강원도,305599.0,2022-01-17,-7.0,0.0,0.0,1,0,0,0,13744.0,79.0,12542.0,73.0,6.0
충청북도,208677.0,2022-01-17,-6.5,0.0,0.0,1,0,0,0,12497.0,42.0,11725.0,38.0,4.0
충청남도,297780.0,2022-01-17,-3.9,0.9,0.0,0,0,0,0,19997.0,104.0,17328.0,93.0,11.0
전라북도,179105.5,2022-01-17,-1.8,0.2,0.4,0,0,0,0,11094.0,124.0,10024.0,114.0,10.0
전라남도,240971.5,2022-01-17,1.8,0.0,0.0,0,0,0,0,7796.0,166.0,5885.0,161.0,5.0
경상북도,330561.0,2022-01-17,-3.5,0.3,0.0,0,0,0,0,16824.0,95.0,15281.0,87.0,8.0
경상남도,316015.0,2022-01-17,-0.5,0.0,0.0,0,0,0,0,22636.0,119.0,21176.0,106.0,13.0
제주특별자치도,207235.0,2022-01-17,5.5,0.0,0.0,0,0,0,0,4897.0,12.0,4783.0,12.0,0.0
서울특별시,1378464.5,2022-01-18,-5.6,0.0,0.5,0,0,0,0,243337.0,763.0,198148.0,684.0,79.0
부산광역시,313894.0,2022-01-18,-0.1,0.0,0.0,0,0,0,0,28102.0,114.0,25796.0,102.0,12.0
대구광역시,220881.5,2022-01-18,-2.5,0.0,0.0,0,0,0,0,25155.0,171.0,23380.0,162.0,9.0
인천광역시,321618.5,2022-01-18,-5.2,0.0,0.0,0,0,0,0,40625.0,196.0,35422.0,177.0,19.0
광주광역시,145159.0,2022-01-18,-1.3,0.0,0.0,0,0,0,0,10475.0,184.0,8523.0,174.0,10.0
대전광역시,176148.0,2022-01-18,-4.4,0.0,0.1,0,0,0,0,13262.0,108.0,11809.0,101.0,7.0
울산광역시,110152.0,2022-01-18,-1.8,0.0,0.0,0,0,0,0,7459.0,35.0,7107.0,33.0,2.0
세종특별자치시,65110.5,2022-01-18,-4.5,0.0,0.0,0,0,0,0,2388.0,23.0,2242.0,21.0,2.0
경기도,1338956.5,2022-01-18,-5.4,0.0,0.0,0,0,0,0,210984.0,1530.0,167373.0,1470.0,60.0
강원도,283629.5,2022-01-18,-7.2,0.0,0.0,1,0,0,0,13838.0,94.0,12657.0,94.0,0.0
충청북도,216811.0,2022-01-18,-8.7,0.0,0.0,1,0,0,0,12555.0,59.0,11766.0,55.0,4.0
충청남도,303117.5,2022-01-18,-6.0,0.0,0.0,0,0,0,0,20142.0,145.0,17373.0,140.0,5.0
전라북도,180957.0,2022-01-18,-2.9,0.0,0.3,0,0,0,0,11245.0,151.0,10086.0,147.0,4.0
전라남도,249368.0,2022-01-18,-0.2,0.0,0.0,0,0,0,0,7935.0,139.0,5885.0,138.0,1.0
경상북도,338695.0,2022-01-18,-6.9,0.0,0.0,0,0,0,0,16962.0,138.0,15281.0,129.0,9.0
경상남도,322476.0,2022-01-18,-2.4,0.0,0.0,0,0,0,0,22778.0,142.0,21299.0,134.0,8.0
제주특별자치도,205625.0,2022-01-18,3.8,0.0,0.0,0,0,0,0,4900.0,3.0,4792.0,2.0,1.0
서울특별시,1331456.0,2022-01-19,-5.3,1.7,3.5,0,0,0,0,244565.0,1231.0,199738.0,1125.0,106.0
부산광역시,319630.5,2022-01-19,2.1,0.0,0.0,0,0,0,0,28292.0,190.0,25989.0,178.0,12.0
대구광역시,221322.5,2022-01-19,-0.7,0.0,0.0,0,0,0,0,25368.0,213.0,23498.0,197.0,16.0
인천광역시,305371.5,2022-01-19,-4.7,0.2,0.6,0,0,0,0,41049.0,424.0,35746.0,401.0,23.0
광주광역시,143846.5,2022-01-19,-0.1,0.0,0.0,0,0,0,0,10701.0,226.0,8523.0,218.0,8.0
대전광역시,177583.0,2022-01-19,-3.2,0.0,0.1,0,0,0,0,13379.0,118.0,11860.0,109.0,9.0
울산광역시,111324.5,2022-01-19,0.9,0.0,0.0,0,0,0,0,7503.0,44.0,7137.0,44.0,0.0
세종특별자치시,63654.5,2022-01-19,-3.9,0.3,0.0,0,0,0,0,2414.0,26.0,2257.0,26.0,0.0
경기도,1268302.0,2022-01-19,-6.9,1.5,0.0,0,0,0,0,213160.0,2176.0,167630.0,2116.0,60.0
강원도,268191.0,2022-01-19,-6.7,2.2,0.0,1,0,0,0,13986.0,148.0,12657.0,146.0,2.0
충청북도,211099.0,2022-01-19,-7.7,0.9,0.0,1,0,0,0,12636.0,81.0,11803.0,79.0,2.0
충청남도,291938.5,2022-01-19,-4.9,1.6,0.0,0,0,0,0,20325.0,183.0,17415.0,173.0,10.0
전라북도,179347.0,2022-01-19,-1.7,0.2,0.4,0,0,0,0,11388.0,143.0,10156.0,134.0,9.0
전라남도,253638.0,2022-01-19,0.4,0.0,0.0,0,0,0,0,8089.0,154.0,5885.0,143.0,11.0
경상북도,339006.5,2022-01-19,-4.9,0.0,0.0,0,0,0,0,17132.0,170.0,15280.0,151.0,19.0
경상남도,326361.0,2022-01-19,-2.3,0.0,0.0,0,0,0,0,22979.0,201.0,21402.0,183.0,18.0
제주특별자치도,205936.5,2022-01-19,5.3,0.0,0.0,0,0,0,0,4913.0,13.0,4804.0,8.0,5.0
서울특별시,1427226.5,2022-01-20,-5.0,0.0,2.4,0,0,0,0,245925.0,1362.0,199829.0,1292.0,70.0
부산광역시,326648.0,2022-01-20,1.5,0.0,0.0,0,0,0,0,28495.0,203.0,26173.0,193.0,10.0
대구광역시,228140.5,2022-01-20,-1.1,0.0,0.0,0,0,0,0,25732.0,364.0,23591.0,355.0,9.0
인천광역시,332843.0,2022-01-20,-5.4,0.0,0.0,0,0,0,0,41467.0,418.0,35746.0,407.0,11.0
광주광역시,146681.5,2022-01-20,-1.4,0.0,0.0,0,0,0,0,11055.0,354.0,8523.0,350.0,4.0
대전광역시,181615.0,2022-01-20,-4.0,0.0,0.1,0,0,0,0,13476.0,97.0,11895.0,94.0,3.0
울산광역시,113477.0,2022-01-20,-0.1,0.0,0.0,0,0,0,0,7575.0,72.0,7155.0,69.0,3.0
세종특별자치시,68673.5,2022-01-20,-4.4,0.0,0.0,0,0,0,0,2423.0,9.0,2272.0,9.0,0.0
경기도,1385485.5,2022-01-20,-5.8,0.0,0.0,0,0,0,0,215578.0,2418.0,167839.0,2364.0,54.0
강원도,274379.0,2022-01-20,-7.5,0.0,0.0,0,0,0,0,14097.0,111.0,12713.0,107.0,4.0
충청북도,220220.0,2022-01-20,-7.8,0.0,0.0,1,0,0,0,12812.0,176.0,11844.0,174.0,2.0
충청남도,307681.5,2022-01-20,-5.8,0.0,0.0,0,0,0,0,20542.0,217.0,17568.0,208.0,9.0
전라북도,186501.0,2022-01-20,-3.1,0.0,0.0,0,0,0,0,11526.0,138.0,10255.0,131.0,7.0
전라남도,257708.5,2022-01-20,-0.9,0.0,0.0,0,0,0,0,8249.0,160.0,5885.0,157.0,3.0
경상북도,345999.5,2022-01-20,-4.9,0.0,0.0,0,0,0,0,17358.0,226.0,15392.0,220.0,6.0
경상남도,333819.5,2022-01-20,-2.2,0.0,0.0,0,0,0,0,23203.0,224.0,21470.0,218.0,6.0
제주특별자치도,207172.0,2022-01-20,2.9,0.0,0.0,0,0,0,0,4923.0,10.0,4817.0,9.0,1.0
서울특별시,1526791.0,2022-01-21,-2.7,0.0,0.0,0,0,0,0,247475.0,1552.0,202458.0,1485.0,67.0
부산광역시,356450.5,2022-01-21,3.9,0.0,0.0,0,0,0,0,28711.0,216.0,26336.0,207.0,9.0
대구광역시,252199.5,2022-01-21,-1.0,0.0,0.0,0,0,0,0,26120.0,388.0,23661.0,386.0,2.0
인천광역시,370118.0,2022-01-21,-3.1,0.0,0.0,0,0,0,0,41919.0,452.0,36047.0,438.0,14.0
광주광역시,162050.0,2022-01-21,1.7,0.0,0.0,0,0,0,0,11297.0,242.0,8787.0,237.0,5.0
대전광역시,202891.5,2022-01-21,-1.9,0.0,0.0,0,0,0,0,13587.0,111.0,11936.0,111.0,0.0
울산광역시,122136.0,2022-01-21,2.2,0.0,0.0,0,0,0,0,7657.0,82.0,7155.0,78.0,4.0
세종특별자치시,74581.5,2022-01-21,-2.5,0.0,0.0,0,0,0,0,2440.0,17.0,2286.0,17.0,0.0
경기도,1523417.0,2022-01-21,-5.0,0.0,0.0,0,0,0,0,218009.0,2431.0,168164.0,2349.0,82.0
강원도,347130.0,2022-01-21,-6.2,0.0,0.0,0,0,0,0,14258.0,161.0,12861.0,136.0,25.0
충청북도,247845.5,2022-01-21,-6.8,0.0,0.0,1,0,0,0,12898.0,87.0,11903.0,85.0,2.0
충청남도,347606.0,2022-01-21,-2.9,0.0,0.0,0,0,0,0,20735.0,193.0,17605.0,183.0,10.0
전라북도,211186.5,2022-01-21,-0.6,0.0,0.0,0,0,0,0,11691.0,165.0,10318.0,159.0,6.0
전라남도,279090.0,2022-01-21,0.2,0.0,0.0,0,0,0,0,8448.0,199.0,5885.0,198.0,1.0
경상북도,382774.0,2022-01-21,-4.6,0.0,0.0,0,0,0,0,17592.0,234.0,15392.0,225.0,9.0
경상남도,364952.0,2022-01-21,-2.9,0.0,0.0,0,0,0,0,23391.0,188.0,21571.0,178.0,10.0
제주특별자치도,206720.5,2022-01-21,6.0,0.0,0.0,0,0,0,0,4938.0,15.0,4833.0,10.0,5.0
서울특별시,1720428.5,2022-01-22,0.3,0.0,0.0,0,1,0,0,249065.0,1591.0,202559.0,1535.0,56.0
부산광역시,447811.0,2022-01-22,6.7,0.0,0.0,0,1,0,0,28947.0,236.0,26458.0,231.0,5.0
대구광역시,314944.0,2022-01-22,2.3,0.0,0.0,0,1,0,0,26564.0,444.0,23748.0,442.0,2.0
인천광역시,492569.0,2022-01-22,-0.7,0.0,0.0,0,1,0,0,42489.0,571.0,36268.0,542.0,29.0
광주광역시,194754.0,2022-01-22,7.1,0.0,0.0,0,1,0,0,11549.0,252.0,9136.0,246.0,6.0
대전광역시,265510.0,2022-01-22,3.6,0.0,0.0,0,1,0,0,13706.0,119.0,11979.0,118.0,1.0
울산광역시,145712.0,2022-01-22,4.6,0.0,0.0,0,1,0,0,7708.0,51.0,7194.0,50.0,1.0
세종특별자치시,90625.5,2022-01-22,2.5,0.0,0.0,0,1,0,0,2452.0,12.0,2298.0,12.0,0.0
경기도,1941894.5,2022-01-22,-1.0,0.0,0.0,0,1,0,0,220435.0,2426.0,168420.0,2383.0,43.0
강원도,526358.0,2022-01-22,-5.2,0.0,0.0,0,1,0,0,14357.0,99.0,12971.0,87.0,12.0
충청북도,312931.5,2022-01-22,-1.5,0.0,0.0,1,1,0,0,13048.0,150.0,11961.0,143.0,7.0
충청남도,477571.5,2022-01-22,0.4,0.0,0.0,0,1,0,0,20935.0,200.0,17605.0,191.0,9.0
전라북도,291091.5,2022-01-22,4.3,0.0,0.0,0,1,0,0,11862.0,171.0,10379.0,167.0,4.0
전라남도,358414.0,2022-01-22,6.9,0.0,0.0,0,1,0,0,8602.0,154.0,5885.0,152.0,2.0
경상북도,523901.0,2022-01-22,-1.0,0.0,0.0,0,1,0,0,17799.0,207.0,15422.0,198.0,9.0
경상남도,470718.5,2022-01-22,1.6,0.0,0.0,0,1,0,0,23610.0,220.0,21684.0,215.0,5.0
제주특별자치도,203518.0,2022-01-22,10.6,1.3,0.0,0,1,0,0,4955.0,18.0,4838.0,17.0,1.0
서울특별시,1437422.0,2022-01-23,2.0,0.0,0.0,0,1,0,0,250758.0,1694.0,205470.0,1634.0,60.0
부산광역시,405377.0,2022-01-23,8.7,0.0,0.0,0,1,0,0,29239.0,292.0,26707.0,287.0,5.0
대구광역시,266409.5,2022-01-23,6.4,0.0,0.0,0,1,0,0,27022.0,458.0,23859.0,448.0,10.0
인천광역시,437311.0,2022-01-23,1.1,0.0,0.0,0,1,0,0,43098.0,610.0,36458.0,589.0,21.0
광주광역시,167097.0,2022-01-23,7.1,0.0,0.0,0,1,0,0,11865.0,316.0,9172.0,306.0,10.0
대전광역시,223240.5,2022-01-23,4.6,0.0,0.0,0,1,0,0,13865.0,159.0,12019.0,151.0,8.0
울산광역시,134676.5,2022-01-23,7.2,0.0,0.0,0,1,0,0,7799.0,91.0,7219.0,84.0,7.0
세종특별자치시,72079.0,2022-01-23,3.9,0.0,0.0,0,1,0,0,2476.0,24.0,2305.0,23.0,1.0
경기도,1794485.0,2022-01-23,2.3,0.0,0.0,0,1,0,0,223148.0,2713.0,168736.0,2667.0,46.0
강원도,491414.0,2022-01-23,0.9,0.0,0.0,0,1,0,0,14446.0,89.0,13055.0,79.0,10.0
충청북도,291595.5,2022-01-23,2.1,0.0,0.0,1,1,0,0,13158.0,110.0,12015.0,108.0,2.0
충청남도,431910.5,2022-01-23,1.7,0.0,0.0,0,1,0,0,21142.0,207.0,17830.0,197.0,10.0
전라북도,265020.0,2022-01-23,4.6,0.0,0.0,0,1,0,0,12002.0,140.0,10491.0,136.0,4.0
전라남도,341019.0,2022-01-23,7.5,0.0,0.0,0,1,0,0,8798.0,196.0,5885.0,191.0,5.0
경상북도,517433.0,2022-01-23,3.6,0.0,0.0,0,1,0,0,18014.0,215.0,15526.0,207.0,8.0
경상남도,440849.5,2022-01-23,5.2,0.0,0.0,0,1,0,0,23836.0,226.0,21786.0,213.0,13.0
제주특별자치도,199370.5,2022-01-23,10.5,5.6,0.0,0,1,0,0,4982.0,27.0,4845.0,23.0,4.0
서울특별시,1422064.0,2022-01-24,4.6,0.0,0.0,0,0,0,0,252437.0,1679.0,205997.0,1626.0,53.0
부산광역시,328646.5,2022-01-24,5.7,0.0,0.0,0,0,0,0,29537.0,298.0,26838.0,287.0,11.0
대구광역시,230503.0,2022-01-24,4.9,0.0,0.0,0,0,0,0,27501.0,479.0,23951.0,463.0,16.0
인천광역시,344830.5,2022-01-24,4.5,0.0,0.0,0,0,0,0,43680.0,582.0,36665.0,552.0,30.0
광주광역시,150034.5,2022-01-24,6.0,0.0,0.0,0,0,0,0,12151.0,286.0,9321.0,278.0,8.0
대전광역시,184768.5,2022-01-24,4.1,0.0,0.0,0,0,0,0,14023.0,158.0,12019.0,153.0,5.0
울산광역시,111576.5,2022-01-24,5.2,0.7,0.0,0,0,0,0,7868.0,69.0,7249.0,65.0,4.0
세종특별자치시,67578.0,2022-01-24,3.8,0.0,0.0,0,0,0,0,2509.0,33.0,2315.0,31.0,2.0
경기도,1431958.5,2022-01-24,3.7,0.0,0.0,0,0,0,0,225590.0,2442.0,168956.0,2391.0,51.0
강원도,308682.5,2022-01-24,2.0,0.0,0.0,0,0,0,0,14546.0,100.0,13129.0,96.0,4.0
충청북도,226999.5,2022-01-24,1.6,0.0,0.0,1,0,0,0,13305.0,147.0,12075.0,141.0,6.0
충청남도,315028.0,2022-01-24,4.1,0.0,0.0,1,0,0,0,21407.0,265.0,17990.0,240.0,25.0
전라북도,190816.5,2022-01-24,5.4,0.0,0.0,0,0,0,0,12202.0,200.0,10587.0,192.0,8.0
전라남도,256749.5,2022-01-24,5.1,0.0,0.0,0,0,0,0,9004.0,206.0,5885.0,196.0,10.0
경상북도,347700.5,2022-01-24,2.0,0.0,0.0,0,0,0,0,18248.0,234.0,15526.0,213.0,21.0
경상남도,330144.5,2022-01-24,4.4,0.0,0.0,0,0,0,0,24070.0,234.0,21895.0,220.0,14.0
제주특별자치도,196780.5,2022-01-24,10.3,0.0,0.0,0,0,0,0,5002.0,20.0,4851.0,15.0,5.0
서울특별시,1448272.0,2022-01-25,2.8,0.7,0.0,0,0,0,0,254160.0,1724.0,206926.0,1674.0,50.0
부산광역시,332934.0,2022-01-25,6.7,0.0,0.0,0,0,0,0,29880.0,343.0,26966.0,332.0,11.0
대구광역시,230639.5,2022-01-25,4.5,0.0,0.0,0,0,0,0,27990.0,489.0,24079.0,483.0,6.0
인천광역시,346398.5,2022-01-25,3.2,0.2,0.0,0,0,0,0,44350.0,670.0,36665.0,653.0,17.0
광주광역시,151151.0,2022-01-25,5.7,0.0,0.0,0,0,0,0,12466.0,315.0,9321.0,315.0,0.0
대전광역시,181832.0,2022-01-25,3.4,0.2,0.0,0,0,0,0,14249.0,226.0,12045.0,221.0,5.0
울산광역시,116620.0,2022-01-25,5.9,0.0,0.0,0,0,0,0,7969.0,101.0,7265.0,96.0,5.0
세종특별자치시,68607.0,2022-01-25,2.5,1.1,0.0,0,0,0,0,2578.0,69.0,2332.0,69.0,0.0
경기도,1432602.5,2022-01-25,1.3,1.7,0.0,0,0,0,0,228505.0,2917.0,169224.0,2869.0,48.0
강원도,280360.5,2022-01-25,1.0,0.3,0.0,0,0,0,0,14711.0,165.0,13189.0,153.0,12.0
충청북도,223587.0,2022-01-25,0.0,1.0,0.0,1,0,0,0,13429.0,124.0,12127.0,122.0,2.0
충청남도,311150.0,2022-01-25,2.5,0.5,0.0,1,0,0,0,21718.0,311.0,18154.0,304.0,7.0
전라북도,187764.5,2022-01-25,4.8,0.4,0.0,0,0,0,0,12440.0,238.0,10706.0,232.0,6.0
전라남도,261145.5,2022-01-25,5.6,0.0,0.0,0,0,0,0,9195.0,191.0,5885.0,187.0,4.0
경상북도,352691.5,2022-01-25,0.8,0.6,0.0,0,0,0,0,18529.0,281.0,15560.0,275.0,6.0
경상남도,340494.0,2022-01-25,4.1,0.0,0.0,0,0,0,0,24414.0,344.0,22027.0,341.0,3.0
제주특별자치도,191310.0,2022-01-25,8.8,3.3,0.0,0,0,0,0,5034.0,32.0,4864.0,30.0,2.0
서울특별시,1484098.0,2022-01-26,1.3,0.0,0.0,0,0,0,0,257330.0,3178.0,208356.0,3110.0,68.0
부산광역시,338782.5,2022-01-26,5.5,0.0,0.0,0,0,0,0,30443.0,563.0,27126.0,548.0,15.0
대구광역시,237174.0,2022-01-26,3.8,0.0,0.0,0,0,0,0,28662.0,672.0,24256.0,664.0,8.0
인천광역시,356489.0,2022-01-26,0.9,0.0,0.0,0,0,0,0,45229.0,879.0,37051.0,860.0,19.0
광주광역시,154168.0,2022-01-26,4.1,0.0,0.0,0,0,0,0,12862.0,396.0,9504.0,392.0,4.0
대전광역시,190085.0,2022-01-26,2.7,0.0,0.0,0,0,0,0,14619.0,370.0,12045.0,366.0,4.0
울산광역시,120253.0,2022-01-26,4.7,0.0,0.0,0,0,0,0,8117.0,148.0,7265.0,142.0,6.0
세종특별자치시,73706.5,2022-01-26,2.0,0.0,0.0,0,0,0,0,2655.0,77.0,2352.0,76.0,1.0
경기도,1472166.5,2022-01-26,1.6,0.0,0.0,0,0,0,0,232726.0,4221.0,169459.0,4184.0,37.0
강원도,274764.0,2022-01-26,0.1,0.0,0.0,0,0,0,0,14874.0,163.0,13235.0,158.0,5.0
충청북도,233159.5,2022-01-26,-0.3,0.0,0.0,0,0,0,0,13676.0,247.0,12173.0,243.0,4.0
충청남도,323788.5,2022-01-26,0.9,0.0,0.0,1,0,0,0,22135.0,417.0,18222.0,403.0,14.0
전라북도,194211.5,2022-01-26,2.7,0.0,0.0,0,0,0,1,12741.0,301.0,10817.0,293.0,8.0
전라남도,265184.5,2022-01-26,4.7,0.0,0.0,0,0,0,0,9481.0,286.0,5886.0,284.0,2.0
경상북도,359695.0,2022-01-26,1.1,0.0,0.0,0,0,0,0,18974.0,445.0,15560.0,438.0,7.0
경상남도,349237.0,2022-01-26,2.7,0.0,0.0,0,0,0,0,24956.0,542.0,22137.0,531.0,11.0
제주특별자치도,188597.5,2022-01-26,7.5,0.0,0.0,0,0,0,0,5087.0,53.0,4872.0,51.0,2.0
서울특별시,1484437.5,2022-01-27,-1.1,0.0,0.0,0,0,0,0,260757.0,3429.0,209615.0,3385.0,44.0
부산광역시,351274.0,2022-01-27,6.3,0.0,0.0,0,0,0,0,31184.0,741.0,27304.0,732.0,9.0
대구광역시,246354.5,2022-01-27,3.2,0.0,0.0,0,0,0,0,29430.0,770.0,24552.0,764.0,6.0
인천광역시,360671.5,2022-01-27,-1.6,0.0,0.0,0,0,0,0,46258.0,1029.0,37250.0,1010.0,19.0
광주광역시,164290.0,2022-01-27,2.4,0.0,0.0,0,0,0,0,13205.0,343.0,9689.0,337.0,6.0
대전광역시,196497.0,2022-01-27,0.3,0.0,0.0,0,0,0,0,15032.0,413.0,12103.0,408.0,5.0
울산광역시,124057.5,2022-01-27,4.7,0.0,0.0,0,0,0,0,8265.0,148.0,7371.0,146.0,2.0
세종특별자치시,73846.5,2022-01-27,-0.2,0.0,0.0,0,0,0,0,2731.0,76.0,2358.0,76.0,0.0
경기도,1496544.0,2022-01-27,-0.3,0.0,0.0,0,0,0,0,237491.0,4765.0,169935.0,4738.0,27.0
강원도,282219.0,2022-01-27,-2.2,0.0,0.0,1,0,0,0,15063.0,189.0,13421.0,187.0,2.0
충청북도,240702.0,2022-01-27,-2.7,0.0,0.0,0,0,0,0,13970.0,294.0,12250.0,287.0,7.0
충청남도,332360.0,2022-01-27,-1.6,0.0,0.0,1,0,0,0,22574.0,439.0,18222.0,431.0,8.0
전라북도,206069.5,2022-01-27,1.2,0.0,0.0,0,0,0,0,13052.0,311.0,10970.0,308.0,3.0
전라남도,278505.5,2022-01-27,3.3,0.0,0.0,0,0,0,0,9775.0,294.0,5886.0,289.0,5.0
경상북도,374577.0,2022-01-27,-1.5,0.0,0.0,0,0,0,0,19463.0,489.0,15654.0,480.0,9.0
경상남도,362411.0,2022-01-27,2.4,0.0,0.0,0,0,0,0,25616.0,660.0,22313.0,654.0,6.0
