baseYmd,AccumulateCovid19,areaNm,increase,AccumulateReleased,localIncrease,CovidForeigner
2022-08-14,845830.0,충청남도,5599.0,0.0,5581.0,18.0
2022-08-15,848673.0,충청남도,2843.0,0.0,2813.0,30.0
2022-08-16,852276.0,충청남도,3603.0,0.0,3578.0,25.0
2022-08-17,852276.0,충청남도,3603.0,0.0,3578.0,25.0
2022-08-18,852276.0,충청남도,3603.0,0.0,3578.0,25.0
2022-08-19,852276.0,충청남도,3603.0,0.0,3578.0,25.0
2022-08-20,852276.0,충청남도,3603.0,0.0,3578.0,25.0
2022-08-21,884890.0,충청남도,5186.0,0.0,5148.0,38.0
2022-08-22,887367.0,충청남도,2477.0,0.0,2453.0,24.0
2022-08-23,894115.0,충청남도,6748.0,0.0,6704.0,44.0
2022-08-24,900512.0,충청남도,6397.0,0.0,6366.0,31.0
2022-08-25,905743.0,충청남도,5241.0,0.0,5206.0,35.0
2022-08-26,910665.0,충청남도,4922.0,0.0,4901.0,21.0
2022-08-27,915176.0,충청남도,4521.0,0.0,4490.0,31.0
2022-08-28,919178.0,충청남도,4002.0,0.0,3980.0,22.0
2022-08-29,921218.0,충청남도,2040.0,0.0,2024.0,16.0
2022-08-30,926522.0,충청남도,5304.0,0.0,5292.0,12.0
2022-08-31,931528.0,충청남도,5006.0,0.0,4971.0,35.0
2022-09-01,935297.0,충청남도,3779.0,0.0,3740.0,39.0
2022-09-02,935297.0,충청남도,3779.0,0.0,3740.0,39.0
2022-09-03,935297.0,충청남도,3779.0,0.0,3740.0,39.0
2022-09-04,946680.0,충청남도,3333.0,0.0,3306.0,27.0
2022-09-05,948315.0,충청남도,1635.0,0.0,1625.0,10.0
2022-09-06,952786.0,충청남도,4471.0,0.0,4463.0,8.0
2022-09-07,956579.0,충청남도,3793.0,0.0,3762.0,31.0
2022-09-08,959549.0,충청남도,2980.0,0.0,2950.0,30.0
2022-09-09,962682.0,충청남도,3133.0,0.0,3117.0,16.0
2022-09-10,964656.0,충청남도,1974.0,0.0,1964.0,10.0
2022-09-11,965925.0,충청남도,1269.0,0.0,1253.0,16.0
2022-09-12,967635.0,충청남도,1710.0,0.0,1696.0,14.0
2022-09-13,970364.0,충청남도,2729.0,0.0,2716.0,13.0
2022-09-14,974079.0,충청남도,3725.0,0.0,3699.0,26.0
2022-09-15,977226.0,충청남도,3157.0,0.0,3134.0,23.0
2022-09-16,979361.0,충청남도,2135.0,0.0,2113.0,22.0
2022-09-17,981198.0,충청남도,1847.0,0.0,1839.0,8.0
2022-09-18,982709.0,충청남도,1511.0,0.0,1495.0,16.0
2022-09-19,983626.0,충청남도,917.0,0.0,911.0,6.0
2022-09-20,985647.0,충청남도,2021.0,0.0,2005.0,16.0
2022-09-21,987348.0,충청남도,1701.0,0.0,1691.0,10.0
2022-09-22,988701.0,충청남도,1363.0,0.0,1350.0,13.0
2022-09-23,989910.0,충청남도,1209.0,0.0,1196.0,13.0
2022-09-24,991170.0,충청남도,1270.0,0.0,1250.0,20.0
2022-09-25,992224.0,충청남도,1054.0,0.0,1050.0,4.0
2022-09-26,992224.0,충청남도,1054.0,0.0,1050.0,4.0
2022-09-27,994348.0,충청남도,1543.0,0.0,1535.0,8.0
2022-09-28,995831.0,충청남도,1483.0,0.0,1472.0,11.0
2022-09-29,997061.0,충청남도,1239.0,0.0,1231.0,8.0
2022-09-30,998101.0,충청남도,1040.0,0.0,1032.0,8.0
2022-10-01,999137.0,충청남도,1045.0,0.0,1034.0,11.0
2022-10-02,1000115.0,충청남도,978.0,0.0,968.0,10.0
2022-10-03,1000583.0,충청남도,468.0,0.0,463.0,5.0
2022-10-04,1001249.0,충청남도,666.0,0.0,664.0,2.0
2022-10-05,1002577.0,충청남도,1328.0,0.0,1328.0,0.0
2022-10-06,1003623.0,충청남도,1051.0,0.0,1050.0,1.0
2022-10-07,1004428.0,충청남도,805.0,0.0,804.0,1.0
2022-10-08,1005173.0,충청남도,755.0,0.0,752.0,3.0
2022-10-09,1005873.0,충청남도,700.0,0.0,700.0,0.0
2022-10-10,1006200.0,충청남도,327.0,0.0,327.0,0.0
2022-10-11,1006836.0,충청남도,636.0,0.0,636.0,0.0
2022-10-12,1007867.0,충청남도,1031.0,0.0,1029.0,2.0
2022-10-13,1008824.0,충청남도,967.0,0.0,967.0,0.0
2022-10-14,1009718.0,충청남도,894.0,0.0,893.0,1.0
2022-10-15,1010480.0,충청남도,772.0,0.0,770.0,2.0
2022-10-16,1011325.0,충청남도,845.0,0.0,845.0,0.0
2022-10-17,1011746.0,충청남도,421.0,0.0,418.0,3.0
2022-10-18,1013019.0,충청남도,1283.0,0.0,1283.0,0.0
2022-10-19,1014081.0,충청남도,1062.0,0.0,1060.0,2.0
2022-10-20,1015021.0,충청남도,950.0,0.0,949.0,1.0
2022-10-21,1015938.0,충청남도,917.0,0.0,915.0,2.0
2022-10-22,1016839.0,충청남도,911.0,0.0,910.0,1.0
2022-10-23,1017861.0,충청남도,1022.0,0.0,1021.0,1.0
2022-10-24,1018435.0,충청남도,574.0,0.0,571.0,3.0
2022-10-25,1020073.0,충청남도,1647.0,0.0,1647.0,0.0
2022-10-26,1021643.0,충청남도,1570.0,0.0,1568.0,2.0
2022-10-27,1022935.0,충청남도,1302.0,0.0,1301.0,1.0
2022-10-28,1024341.0,충청남도,1406.0,0.0,1406.0,0.0
2022-10-29,1025756.0,충청남도,1425.0,0.0,1424.0,1.0
2022-10-30,1027152.0,충청남도,1396.0,0.0,1392.0,4.0
2022-10-31,1027152.0,충청남도,1396.0,0.0,1392.0,4.0
2022-11-01,1030184.0,충청남도,2237.0,0.0,2237.0,0.0
2022-11-02,1032395.0,충청남도,2211.0,0.0,2210.0,1.0
2022-11-03,1034145.0,충청남도,1760.0,0.0,1757.0,3.0
2022-11-04,1035927.0,충청남도,1782.0,0.0,1782.0,0.0
2022-11-05,1037625.0,충청남도,1702.0,0.0,1702.0,0.0
2022-11-06,1037625.0,충청남도,1702.0,0.0,1702.0,0.0
2022-11-07,1039863.0,충청남도,730.0,0.0,730.0,0.0
2022-11-08,1042440.0,충청남도,2577.0,0.0,2577.0,0.0
2022-11-09,1044993.0,충청남도,2553.0,0.0,2553.0,0.0
2022-11-10,1047216.0,충청남도,2223.0,0.0,2220.0,3.0
2022-11-11,1049499.0,충청남도,2283.0,0.0,2282.0,1.0
2022-11-12,1051843.0,충청남도,2350.0,0.0,2348.0,2.0
2022-11-13,1053903.0,충청남도,2060.0,0.0,2060.0,0.0
2022-11-14,1054969.0,충청남도,1066.0,0.0,1063.0,3.0
2022-11-15,1058049.0,충청남도,3080.0,0.0,3079.0,1.0
2022-11-16,1060785.0,충청남도,2736.0,0.0,2735.0,1.0
2022-11-17,1063345.0,충청남도,2560.0,0.0,2560.0,0.0
2022-11-18,1065364.0,충청남도,2019.0,0.0,2019.0,0.0
2022-11-19,1067535.0,충청남도,2181.0,0.0,2180.0,1.0
2022-11-20,1067535.0,충청남도,2181.0,0.0,2180.0,1.0
2022-11-21,1070448.0,충청남도,958.0,0.0,958.0,0.0
2022-11-22,1073380.0,충청남도,2932.0,0.0,2931.0,1.0
2022-11-23,1076452.0,충청남도,3072.0,0.0,3072.0,0.0
2022-11-24,1078931.0,충청남도,2479.0,0.0,2478.0,1.0
2022-11-25,1081140.0,충청남도,2209.0,0.0,2209.0,0.0
2022-11-26,1083480.0,충청남도,2343.0,0.0,2342.0,1.0
2022-11-27,1085400.0,충청남도,1920.0,0.0,1920.0,0.0
2022-11-28,1086341.0,충청남도,941.0,0.0,941.0,0.0
2022-11-29,1089210.0,충청남도,2869.0,0.0,2868.0,1.0
2022-11-30,1092053.0,충청남도,2843.0,0.0,2841.0,2.0
2022-12-01,1094444.0,충청남도,2391.0,0.0,2391.0,0.0
2022-12-02,1096521.0,충청남도,2077.0,0.0,2077.0,0.0
2022-12-03,1098784.0,충청남도,2268.0,0.0,2268.0,0.0
2022-12-04,1100702.0,충청남도,1918.0,0.0,1918.0,0.0
2022-12-05,1101717.0,충청남도,1015.0,0.0,1015.0,0.0
2022-12-06,1104884.0,충청남도,3167.0,0.0,3167.0,0.0
2022-12-07,1108003.0,충청남도,3119.0,0.0,3117.0,2.0
2022-12-08,1110829.0,충청남도,2826.0,0.0,2825.0,1.0
2022-12-09,1113685.0,충청남도,2856.0,0.0,2855.0,1.0
2022-12-10,1116407.0,충청남도,2730.0,0.0,2729.0,1.0
2022-12-11,1118659.0,충청남도,2252.0,0.0,2250.0,2.0
2022-12-12,1118659.0,충청남도,2252.0,0.0,2250.0,2.0
2022-12-13,1123394.0,충청남도,3581.0,0.0,3578.0,3.0
2022-12-14,1127097.0,충청남도,3703.0,0.0,3702.0,1.0
2022-12-15,1127097.0,충청남도,3703.0,0.0,3702.0,1.0
2022-12-16,1127097.0,충청남도,3703.0,0.0,3702.0,1.0
2022-12-17,1135808.0,충청남도,2822.0,0.0,2822.0,0.0
2022-12-18,1138301.0,충청남도,2493.0,0.0,2492.0,1.0
2022-12-19,1139406.0,충청남도,1105.0,0.0,1105.0,0.0
2022-12-20,1142826.0,충청남도,3420.0,0.0,3419.0,1.0
2022-12-21,1146627.0,충청남도,3801.0,0.0,3800.0,1.0
2022-12-22,1149770.0,충청남도,3143.0,0.0,3141.0,2.0
2022-12-23,1152423.0,충청남도,2653.0,0.0,2651.0,2.0
2022-12-24,1155006.0,충청남도,2593.0,0.0,2593.0,0.0
2022-12-25,1157343.0,충청남도,2337.0,0.0,2336.0,1.0
2022-12-26,1158346.0,충청남도,1003.0,0.0,1003.0,0.0
2022-12-27,1161843.0,충청남도,3497.0,0.0,3497.0,0.0
2022-12-28,1165475.0,충청남도,3632.0,0.0,3631.0,1.0
2022-12-29,1168371.0,충청남도,2896.0,0.0,2895.0,1.0
2022-12-30,1171143.0,충청남도,2772.0,0.0,2772.0,0.0
2022-12-31,1171143.0,충청남도,2772.0,0.0,2772.0,0.0
2022-01-01,36962.0,인천광역시,241.0,30703.0,239.0,2.0
2022-01-02,37195.0,인천광역시,233.0,30964.0,231.0,2.0
2022-01-03,37382.0,인천광역시,187.0,32806.0,177.0,10.0
2022-01-04,37553.0,인천광역시,171.0,32995.0,162.0,9.0
2022-01-05,37824.0,인천광역시,271.0,33246.0,261.0,10.0
2022-01-06,38107.0,인천광역시,283.0,33480.0,273.0,10.0
2022-01-07,38288.0,인천광역시,181.0,33717.0,172.0,9.0
2022-01-08,38491.0,인천광역시,203.0,33916.0,193.0,10.0
2022-01-09,38676.0,인천광역시,185.0,34136.0,172.0,13.0
2022-01-10,38801.0,인천광역시,125.0,34308.0,115.0,10.0
2022-01-11,38955.0,인천광역시,154.0,34498.0,140.0,14.0
2022-01-12,39216.0,인천광역시,262.0,34707.0,243.0,19.0
2022-01-13,39456.0,인천광역시,240.0,34847.0,224.0,16.0
2022-01-14,39722.0,인천광역시,266.0,34965.0,242.0,24.0
2022-01-15,39970.0,인천광역시,248.0,35151.0,221.0,27.0
2022-01-16,40230.0,인천광역시,260.0,35356.0,235.0,25.0
2022-01-17,40430.0,인천광역시,200.0,35422.0,187.0,13.0
2022-01-18,40625.0,인천광역시,196.0,35422.0,177.0,19.0
2022-01-19,41049.0,인천광역시,424.0,35746.0,401.0,23.0
2022-01-20,41467.0,인천광역시,418.0,35746.0,407.0,11.0
2022-01-21,41919.0,인천광역시,452.0,36047.0,438.0,14.0
2022-01-22,42489.0,인천광역시,571.0,36268.0,542.0,29.0
2022-01-23,43098.0,인천광역시,610.0,36458.0,589.0,21.0
2022-01-24,43680.0,인천광역시,582.0,36665.0,552.0,30.0
2022-01-25,44350.0,인천광역시,670.0,36665.0,653.0,17.0
2022-01-26,45229.0,인천광역시,879.0,37051.0,860.0,19.0
2022-01-27,46258.0,인천광역시,1029.0,37250.0,1010.0,19.0
2022-01-28,47499.0,인천광역시,1244.0,37250.0,1228.0,16.0
2022-01-29,49114.0,인천광역시,1615.0,38039.0,1599.0,16.0
2022-01-30,50430.0,인천광역시,1316.0,38039.0,1306.0,10.0
2022-01-31,51656.0,인천광역시,1226.0,38920.0,1209.0,17.0
2022-02-01,53037.0,인천광역시,1381.0,39349.0,1366.0,15.0
2022-02-02,54437.0,인천광역시,1400.0,40061.0,1396.0,4.0
2022-02-03,55971.0,인천광역시,1535.0,40812.0,1533.0,2.0
2022-02-04,57754.0,인천광역시,1783.0,40812.0,1779.0,4.0
2022-02-05,60254.0,인천광역시,2500.0,42390.0,2494.0,6.0
2022-02-06,62492.0,인천광역시,2238.0,42391.0,2227.0,11.0
2022-02-07,64867.0,인천광역시,2376.0,64867.0,2366.0,10.0
2022-02-08,67849.0,인천광역시,2982.0,42802.0,2976.0,6.0
2022-02-09,71780.0,인천광역시,3931.0,44522.0,3912.0,19.0
2022-02-10,75776.0,인천광역시,3996.0,44778.0,3990.0,6.0
2022-02-11,79521.0,인천광역시,3745.0,48514.0,3740.0,5.0
2022-02-12,84589.0,인천광역시,5068.0,48706.0,5059.0,9.0
2022-02-13,89064.0,인천광역시,4475.0,48939.0,4469.0,6.0
2022-02-14,92642.0,인천광역시,3578.0,49130.0,3576.0,2.0
2022-02-15,97547.0,인천광역시,4906.0,50327.0,4904.0,2.0
2022-02-16,103367.0,인천광역시,5822.0,52656.0,5817.0,5.0
2022-02-17,110600.0,인천광역시,7238.0,53285.0,7235.0,3.0
2022-02-18,117944.0,인천광역시,7344.0,55687.0,7342.0,2.0
2022-02-19,125758.0,인천광역시,7816.0,58915.0,7816.0,0.0
2022-02-20,134948.0,인천광역시,9191.0,63656.0,9188.0,3.0
2022-02-21,142312.0,인천광역시,7364.0,67810.0,7362.0,2.0
2022-02-22,150084.0,인천광역시,7772.0,71128.0,7771.0,1.0
2022-02-23,161146.0,인천광역시,11063.0,76263.0,11060.0,3.0
2022-02-24,175009.0,인천광역시,13863.0,76264.0,13861.0,2.0
2022-02-25,187855.0,인천광역시,12847.0,79664.0,12843.0,4.0
2022-02-26,199968.0,인천광역시,12113.0,81655.0,12113.0,0.0
2022-02-27,211101.0,인천광역시,11133.0,81655.0,11129.0,4.0
2022-02-28,221842.0,인천광역시,10741.0,81655.0,10740.0,1.0
2022-03-01,230798.0,인천광역시,8956.0,85945.0,8956.0,0.0
2022-03-02,242903.0,인천광역시,12105.0,85945.0,12104.0,1.0
2022-03-03,258867.0,인천광역시,15964.0,93877.0,15964.0,0.0
2022-03-04,275547.0,인천광역시,16683.0,93876.0,16681.0,2.0
2022-03-05,294385.0,인천광역시,18838.0,93877.0,18838.0,0.0
2022-03-06,309244.0,인천광역시,14859.0,93877.0,14854.0,5.0
2022-03-07,324568.0,인천광역시,15324.0,93877.0,15323.0,1.0
2022-03-08,337172.0,인천광역시,12606.0,101606.0,12603.0,3.0
2022-03-09,356000.0,인천광역시,18828.0,103745.0,18823.0,5.0
2022-03-10,377975.0,인천광역시,21975.0,103745.0,21974.0,1.0
2022-03-11,395433.0,인천광역시,17458.0,103745.0,17457.0,1.0
2022-03-12,419170.0,인천광역시,23738.0,118912.0,23735.0,3.0
2022-03-13,439407.0,인천광역시,20237.0,118912.0,20237.0,0.0
2022-03-14,457646.0,인천광역시,18239.0,118912.0,18238.0,1.0
2022-03-15,478090.0,인천광역시,20445.0,131958.0,20444.0,1.0
2022-03-16,506552.0,인천광역시,28464.0,143189.0,28453.0,11.0
2022-03-17,539517.0,인천광역시,32965.0,143186.0,32964.0,1.0
2022-03-18,565315.0,인천광역시,25798.0,152109.0,25797.0,1.0
2022-03-19,586143.0,인천광역시,20838.0,152109.0,20838.0,0.0
2022-03-20,605292.0,인천광역시,19149.0,152109.0,19149.0,0.0
2022-03-21,617378.0,인천광역시,12086.0,152109.0,12086.0,0.0
2022-03-22,634945.0,인천광역시,17569.0,167661.0,17568.0,1.0
2022-03-23,659886.0,인천광역시,24941.0,181963.0,24941.0,0.0
2022-03-24,684576.0,인천광역시,24691.0,190198.0,24689.0,2.0
2022-03-25,706346.0,인천광역시,21773.0,190339.0,0.0,21773.0
2022-03-26,723129.0,인천광역시,16785.0,220559.0,16785.0,0.0
2022-03-27,744699.0,인천광역시,21570.0,220559.0,21561.0,9.0
2022-03-28,756426.0,인천광역시,11727.0,220559.0,11726.0,1.0
2022-03-29,775252.0,인천광역시,18826.0,0.0,18826.0,0.0
2022-03-30,1001.0,인천광역시,23261.0,0.0,23261.0,0.0
2022-03-31,816626.0,인천광역시,18128.0,0.0,18128.0,0.0
2022-04-01,831419.0,인천광역시,14797.0,0.0,14797.0,0.0
2022-04-02,831419.0,인천광역시,14797.0,0.0,14797.0,0.0
2022-04-03,859094.0,인천광역시,13395.0,0.0,13395.0,0.0
2022-04-04,859094.0,인천광역시,13395.0,0.0,13395.0,0.0
2022-04-05,879987.0,인천광역시,15354.0,0.0,15354.0,0.0
2022-04-06,894831.0,인천광역시,14845.0,0.0,14844.0,1.0
2022-04-07,906099.0,인천광역시,11271.0,0.0,11271.0,0.0
2022-04-08,906099.0,인천광역시,11271.0,0.0,11271.0,0.0
2022-04-09,926416.0,인천광역시,9759.0,0.0,9759.0,0.0
2022-04-10,926416.0,인천광역시,9759.0,0.0,9759.0,0.0
2022-04-11,939395.0,인천광역시,4385.0,0.0,4385.0,0.0
2022-04-12,939395.0,인천광역시,4385.0,0.0,4385.0,0.0
2022-04-13,960706.0,인천광역시,9667.0,0.0,9667.0,0.0
2022-04-14,960706.0,인천광역시,9667.0,0.0,9667.0,0.0
2022-04-15,975023.0,인천광역시,6690.0,0.0,6690.0,0.0
2022-04-16,980629.0,인천광역시,5606.0,0.0,5606.0,0.0
2022-04-17,985503.0,인천광역시,4874.0,0.0,4874.0,0.0
2022-04-18,987990.0,인천광역시,2487.0,0.0,2487.0,0.0
2022-04-19,994658.0,인천광역시,6668.0,0.0,6668.0,0.0
2022-04-20,1000093.0,인천광역시,5435.0,0.0,5435.0,0.0
2022-04-21,1000093.0,인천광역시,5435.0,0.0,5435.0,0.0
2022-04-22,1008857.0,인천광역시,4098.0,0.0,4098.0,0.0
2022-04-23,1012531.0,인천광역시,3674.0,0.0,3674.0,0.0
2022-04-24,1012531.0,인천광역시,3674.0,0.0,3674.0,0.0
2022-04-25,1017506.0,인천광역시,1656.0,0.0,1654.0,2.0
2022-04-26,1021782.0,인천광역시,4282.0,0.0,4282.0,0.0
2022-04-27,1021782.0,인천광역시,4282.0,0.0,4282.0,0.0
2022-04-28,1028249.0,인천광역시,2845.0,0.0,2845.0,0.0
2022-04-29,1028249.0,인천광역시,2845.0,0.0,2845.0,0.0
2022-04-30,1028249.0,인천광역시,2845.0,0.0,2845.0,0.0
2022-05-01,1034222.0,인천광역시,1760.0,0.0,1759.0,1.0
2022-05-02,1035133.0,인천광역시,911.0,0.0,908.0,3.0
2022-05-03,1035133.0,인천광역시,911.0,0.0,908.0,3.0
2022-05-04,1039906.0,인천광역시,2167.0,0.0,2166.0,1.0
2022-05-05,1039906.0,인천광역시,2167.0,0.0,2166.0,1.0
2022-05-06,1043084.0,인천광역시,1164.0,0.0,1153.0,11.0
2022-05-07,1043084.0,인천광역시,1164.0,0.0,1153.0,11.0
2022-05-08,1043084.0,인천광역시,1164.0,0.0,1153.0,11.0
2022-05-09,1043084.0,인천광역시,1164.0,0.0,1153.0,11.0
2022-05-10,1050289.0,인천광역시,2555.0,0.0,2550.0,5.0
2022-05-11,1052463.0,인천광역시,2175.0,0.0,2162.0,13.0
2022-05-12,1052463.0,인천광역시,2175.0,0.0,2162.0,13.0
2022-05-13,1052463.0,인천광역시,2175.0,0.0,2162.0,13.0
2022-05-14,1052463.0,인천광역시,2175.0,0.0,2162.0,13.0
2022-05-15,1058231.0,인천광역시,1158.0,0.0,1150.0,8.0
2022-05-16,1058231.0,인천광역시,1158.0,0.0,1150.0,8.0
2022-05-17,1060562.0,인천광역시,1725.0,0.0,1715.0,10.0
2022-05-18,1061957.0,인천광역시,1395.0,0.0,1387.0,8.0
2022-05-19,1063293.0,인천광역시,1337.0,0.0,1334.0,3.0
2022-05-20,1063293.0,인천광역시,1337.0,0.0,1334.0,3.0
2022-05-21,1063293.0,인천광역시,1337.0,0.0,1334.0,3.0
2022-05-22,1063293.0,인천광역시,1337.0,0.0,1334.0,3.0
2022-05-23,1063293.0,인천광역시,1337.0,0.0,1334.0,3.0
2022-05-24,1063293.0,인천광역시,1337.0,0.0,1334.0,3.0
2022-05-25,1063293.0,인천광역시,1337.0,0.0,1334.0,3.0
2022-05-26,1069501.0,인천광역시,757.0,0.0,743.0,14.0
2022-05-27,1069501.0,인천광역시,757.0,0.0,743.0,14.0
2022-05-28,1069501.0,인천광역시,757.0,0.0,743.0,14.0
2022-05-29,1069501.0,인천광역시,757.0,0.0,743.0,14.0
2022-05-30,1071436.0,인천광역시,276.0,0.0,255.0,21.0
2022-05-31,1072110.0,인천광역시,676.0,0.0,660.0,16.0
2022-06-01,1072644.0,인천광역시,537.0,0.0,520.0,17.0
2022-06-02,1072644.0,인천광역시,537.0,0.0,520.0,17.0
2022-06-03,1072644.0,인천광역시,537.0,0.0,520.0,17.0
2022-06-04,1072644.0,인천광역시,537.0,0.0,520.0,17.0
2022-06-05,1074417.0,인천광역시,415.0,0.0,398.0,17.0
2022-06-06,1074417.0,인천광역시,415.0,0.0,398.0,17.0
2022-06-07,1074417.0,인천광역시,415.0,0.0,398.0,17.0
2022-06-08,1075395.0,인천광역시,533.0,0.0,517.0,16.0
2022-06-09,1075806.0,인천광역시,411.0,0.0,399.0,12.0
2022-06-10,1075806.0,인천광역시,411.0,0.0,399.0,12.0
2022-06-11,1075806.0,인천광역시,411.0,0.0,399.0,12.0
2022-06-12,1075806.0,인천광역시,411.0,0.0,399.0,12.0
2022-06-13,1075806.0,인천광역시,411.0,0.0,399.0,12.0
2022-06-14,1077530.0,인천광역시,595.0,0.0,590.0,5.0
2022-06-15,1077530.0,인천광역시,595.0,0.0,590.0,5.0
2022-06-16,1077530.0,인천광역시,595.0,0.0,590.0,5.0
2022-06-17,1077530.0,인천광역시,595.0,0.0,590.0,5.0
2022-06-18,1078815.0,인천광역시,260.0,0.0,250.0,10.0
2022-06-19,1078815.0,인천광역시,260.0,0.0,250.0,10.0
2022-06-20,1079315.0,인천광역시,222.0,0.0,188.0,34.0
2022-06-21,1079315.0,인천광역시,222.0,0.0,188.0,34.0
2022-06-22,1079315.0,인천광역시,222.0,0.0,188.0,34.0
2022-06-23,1080566.0,인천광역시,372.0,0.0,346.0,26.0
2022-06-24,1080566.0,인천광역시,372.0,0.0,346.0,26.0
2022-06-25,1080566.0,인천광역시,372.0,0.0,346.0,26.0
2022-06-26,1080566.0,인천광역시,372.0,0.0,346.0,26.0
2022-06-27,1080566.0,인천광역시,372.0,0.0,346.0,26.0
2022-06-28,1080566.0,인천광역시,372.0,0.0,346.0,26.0
2022-06-29,1080566.0,인천광역시,372.0,0.0,346.0,26.0
2022-06-30,1083459.0,인천광역시,506.0,0.0,474.0,32.0
2022-07-01,1083934.0,인천광역시,475.0,0.0,436.0,39.0
2022-07-02,1084459.0,인천광역시,525.0,0.0,472.0,53.0
2022-07-03,1085025.0,인천광역시,566.0,0.0,516.0,50.0
2022-07-04,1085373.0,인천광역시,348.0,0.0,282.0,66.0
2022-07-05,1086354.0,인천광역시,983.0,0.0,920.0,63.0
2022-07-06,1087425.0,인천광역시,1071.0,0.0,1022.0,49.0
2022-07-07,1088406.0,인천광역시,983.0,0.0,927.0,56.0
2022-07-08,1089384.0,인천광역시,978.0,0.0,932.0,46.0
2022-07-09,1090448.0,인천광역시,1067.0,0.0,1011.0,56.0
2022-07-10,1091379.0,인천광역시,931.0,0.0,868.0,63.0
2022-07-11,1092017.0,인천광역시,638.0,0.0,582.0,56.0
2022-07-12,1093934.0,인천광역시,1917.0,0.0,1831.0,86.0
2022-07-13,1096026.0,인천광역시,2097.0,0.0,2021.0,76.0
2022-07-14,1097991.0,인천광역시,1967.0,0.0,1881.0,86.0
2022-07-15,1100085.0,인천광역시,2095.0,0.0,2026.0,69.0
2022-07-16,1102212.0,인천광역시,2127.0,0.0,2061.0,66.0
2022-07-17,1104315.0,인천광역시,2103.0,0.0,2037.0,66.0
2022-07-18,1106259.0,인천광역시,1944.0,0.0,1857.0,87.0
2022-07-19,1110491.0,인천광역시,4238.0,0.0,4124.0,114.0
2022-07-20,1114902.0,인천광역시,4412.0,0.0,4324.0,88.0
2022-07-21,1118802.0,인천광역시,3939.0,0.0,3863.0,76.0
2022-07-22,1122504.0,인천광역시,3710.0,0.0,3657.0,53.0
2022-07-23,1126260.0,인천광역시,3759.0,0.0,3710.0,49.0
2022-07-24,1129750.0,인천광역시,3490.0,0.0,3425.0,65.0
2022-07-25,1131698.0,인천광역시,1948.0,0.0,1880.0,68.0
2022-07-26,1137061.0,인천광역시,5363.0,0.0,5273.0,90.0
2022-07-27,1142324.0,인천광역시,5314.0,0.0,5207.0,107.0
2022-07-28,1147162.0,인천광역시,4848.0,0.0,4752.0,96.0
2022-07-29,1151538.0,인천광역시,4380.0,0.0,4280.0,100.0
2022-07-30,1155639.0,인천광역시,4117.0,0.0,4042.0,75.0
2022-07-31,1159590.0,인천광역시,3951.0,0.0,3876.0,75.0
2022-08-01,1162049.0,인천광역시,2459.0,0.0,2301.0,158.0
2022-08-02,1167765.0,인천광역시,5747.0,0.0,5624.0,123.0
2022-08-03,1174028.0,인천광역시,6266.0,0.0,6163.0,103.0
2022-08-04,1179566.0,인천광역시,5543.0,0.0,5440.0,103.0
2022-08-05,1185469.0,인천광역시,5906.0,0.0,5799.0,107.0
2022-08-06,1191061.0,인천광역시,5595.0,0.0,5487.0,108.0
2022-08-07,1196686.0,인천광역시,5625.0,0.0,5545.0,80.0
2022-08-08,1199478.0,인천광역시,2792.0,0.0,2672.0,120.0
2022-08-09,1207246.0,인천광역시,7770.0,0.0,7640.0,130.0
2022-08-10,1214957.0,인천광역시,7715.0,0.0,7615.0,100.0
2022-08-11,1221646.0,인천광역시,6692.0,0.0,6613.0,79.0
2022-08-12,1228654.0,인천광역시,7010.0,0.0,6939.0,71.0
2022-08-13,1234754.0,인천광역시,6108.0,0.0,5993.0,115.0
2022-08-14,1240825.0,인천광역시,6071.0,0.0,5962.0,109.0
2022-08-15,1243807.0,인천광역시,2982.0,0.0,2885.0,97.0
2022-08-16,1243807.0,인천광역시,2982.0,0.0,2885.0,97.0
2022-08-17,1243807.0,인천광역시,2982.0,0.0,2885.0,97.0
2022-08-18,1243807.0,인천광역시,2982.0,0.0,2885.0,97.0
2022-08-19,1243807.0,인천광역시,2982.0,0.0,2885.0,97.0
2022-08-20,1279332.0,인천광역시,6254.0,0.0,6155.0,99.0
2022-08-21,1284760.0,인천광역시,5428.0,0.0,5368.0,60.0
2022-08-22,1287874.0,인천광역시,3114.0,0.0,3008.0,106.0
2022-08-23,1295992.0,인천광역시,8199.0,0.0,8098.0,101.0
2022-08-24,1303036.0,인천광역시,7101.0,0.0,7013.0,88.0
2022-08-25,1308817.0,인천광역시,5796.0,0.0,5729.0,67.0
2022-08-26,1314240.0,인천광역시,5424.0,0.0,5336.0,88.0
2022-08-27,1319055.0,인천광역시,4818.0,0.0,4718.0,100.0
2022-08-28,1323390.0,인천광역시,4335.0,0.0,4258.0,77.0
2022-08-29,1325977.0,인천광역시,2587.0,0.0,2469.0,118.0
2022-08-30,1332407.0,인천광역시,6477.0,0.0,6375.0,102.0
2022-08-31,1337705.0,인천광역시,5306.0,0.0,5211.0,95.0
2022-09-01,1342166.0,인천광역시,4463.0,0.0,4394.0,69.0
2022-09-02,1342166.0,인천광역시,4463.0,0.0,4394.0,69.0
2022-09-03,1342166.0,인천광역시,4463.0,0.0,4394.0,69.0
2022-09-04,1355808.0,인천광역시,3978.0,0.0,3930.0,48.0
