areaNm,baseYmd,festival_no,festival_yes,holiday_no,holiday_yes,PM10_no,PM10_yes,PM25_no,PM25_yes,dayRf_no,dayRf_yes,touNum,avgTemp,AccumulateCovid19,increase
서울특별시,2022-11-16,1,0,1,0,1,0,1,0,1,0,1482985.0,8.5,5151684.0,12483.0
부산광역시,2022-11-16,1,0,1,0,1,0,1,0,1,0,316697.5,12.8,1549119.0,3364.0
대구광역시,2022-11-16,1,0,1,0,1,0,1,0,0,1,226502.5,10.3,1151573.0,2936.0
인천광역시,2022-11-16,1,0,1,0,1,0,1,0,1,0,390932.5,9.4,1524725.0,3827.0
광주광역시,2022-11-16,1,0,1,0,1,0,1,0,1,0,145127.5,10.8,768665.0,1937.0
대전광역시,2022-11-16,1,0,1,0,1,0,1,0,0,1,178094.0,8.9,765454.0,2611.0
울산광역시,2022-11-16,1,0,1,0,1,0,1,0,1,0,111478.5,11.2,562011.0,1273.0
세종특별자치시,2022-11-16,1,0,1,0,1,0,1,0,0,1,69464.5,8.5,207815.0,527.0
경기도,2022-11-16,1,0,1,0,1,0,1,0,1,0,1513592.5,6.0,7114212.0,19025.0
강원도,2022-11-16,1,0,1,0,1,0,1,0,0,1,293272.0,7.5,783803.0,2471.0
충청북도,2022-11-16,1,0,1,0,1,0,1,0,1,0,256305.0,4.9,828094.0,2306.0
충청남도,2022-11-16,1,0,1,0,1,0,1,0,1,0,342615.0,7.6,1060785.0,2736.0
전라북도,2022-11-16,1,0,1,0,1,0,1,0,0,1,195174.0,10.7,887440.0,2246.0
전라남도,2022-11-16,0,1,1,0,1,0,1,0,1,0,276328.5,9.2,863389.0,1772.0
경상북도,2022-11-16,1,0,1,0,1,0,1,0,1,0,371483.0,5.3,1205366.0,3669.0
경상남도,2022-11-16,1,0,1,0,1,0,1,0,0,1,330078.0,8.1,1572161.0,3412.0
제주특별자치도,2022-11-16,1,0,1,0,1,0,1,0,1,0,173512.5,13.5,343950.0,455.0
서울특별시,2022-11-17,1,0,1,0,1,0,1,0,1,0,1520295.0,10.2,5162530.0,10846.0
부산광역시,2022-11-17,1,0,1,0,1,0,1,0,1,0,347280.5,12.8,1552084.0,2965.0
대구광역시,2022-11-17,1,0,1,0,1,0,1,0,1,0,232284.5,9.4,1153969.0,2396.0
인천광역시,2022-11-17,1,0,1,0,1,0,1,0,1,0,405251.0,11.1,1528040.0,3315.0
광주광역시,2022-11-17,1,0,1,0,1,0,1,0,1,0,148904.0,11.3,770204.0,1539.0
대전광역시,2022-11-17,1,0,1,0,1,0,1,0,1,0,185738.0,8.9,769401.0,1831.0
울산광역시,2022-11-17,1,0,1,0,1,0,1,0,1,0,116196.5,10.9,563145.0,1134.0
세종특별자치시,2022-11-17,1,0,1,0,1,0,1,0,1,0,71162.0,9.1,208265.0,450.0
경기도,2022-11-17,1,0,1,0,1,0,1,0,1,0,1582189.0,6.7,7129906.0,15694.0
강원도,2022-11-17,1,0,1,0,1,0,1,0,1,0,317187.5,7.3,785623.0,1820.0
충청북도,2022-11-17,1,0,1,0,1,0,1,0,1,0,269969.0,5.3,829932.0,1838.0
충청남도,2022-11-17,1,0,1,0,1,0,1,0,1,0,371812.0,9.2,1063345.0,2560.0
전라북도,2022-11-17,1,0,1,0,1,0,1,0,1,0,209314.0,10.3,889192.0,1752.0
전라남도,2022-11-17,0,1,1,0,1,0,1,0,1,0,293779.5,9.1,864750.0,1361.0
경상북도,2022-11-17,1,0,1,0,1,0,1,0,1,0,389193.0,5.1,1208128.0,2762.0
경상남도,2022-11-17,1,0,1,0,1,0,1,0,1,0,342293.0,7.3,1574941.0,2780.0
제주특별자치도,2022-11-17,1,0,1,0,1,0,1,0,1,0,179074.0,14.2,344320.0,370.0
서울특별시,2022-11-18,1,0,1,0,1,0,1,0,1,0,1690272.5,11.0,5172272.0,9742.0
부산광역시,2022-11-18,1,0,1,0,1,0,1,0,1,0,416699.5,14.4,1554633.0,2549.0
대구광역시,2022-11-18,1,0,1,0,1,0,1,0,1,0,280073.5,9.6,1156151.0,2182.0
인천광역시,2022-11-18,1,0,1,0,1,0,1,0,1,0,458013.5,11.5,1530908.0,2868.0
광주광역시,2022-11-18,1,0,1,0,1,0,1,0,1,0,177982.0,11.8,771591.0,1387.0
대전광역시,2022-11-18,1,0,1,0,1,0,1,0,1,0,218417.5,9.1,770910.0,1509.0
울산광역시,2022-11-18,1,0,1,0,1,0,1,0,1,0,129297.0,11.8,564019.0,874.0
세종특별자치시,2022-11-18,1,0,1,0,1,0,1,0,1,0,80255.0,9.1,208670.0,405.0
경기도,2022-11-18,1,0,1,0,1,0,1,0,1,0,1770832.0,7.0,7143975.0,14069.0
강원도,2022-11-18,1,0,1,0,1,0,1,0,1,0,406178.5,6.3,787340.0,1717.0
충청북도,2022-11-18,1,0,1,0,1,0,1,0,1,0,324415.0,5.1,831577.0,1645.0
충청남도,2022-11-18,1,0,1,0,1,0,1,0,1,0,462633.5,10.7,1065364.0,2019.0
전라북도,2022-11-18,1,0,1,0,1,0,1,0,1,0,270112.5,11.4,890850.0,1658.0
전라남도,2022-11-18,0,1,1,0,1,0,1,0,1,0,336182.0,9.1,866090.0,1340.0
경상북도,2022-11-18,1,0,1,0,1,0,1,0,1,0,468898.5,6.2,1210733.0,2605.0
경상남도,2022-11-18,1,0,1,0,1,0,1,0,1,0,394306.5,6.4,1574941.0,2780.0
제주특별자치도,2022-11-18,1,0,1,0,1,0,1,0,1,0,188905.5,16.0,344676.0,356.0
서울특별시,2022-11-19,1,0,0,1,1,0,1,0,1,0,2067842.0,12.9,5182363.0,10124.0
부산광역시,2022-11-19,1,0,0,1,1,0,1,0,1,0,552398.0,16.1,1557415.0,2787.0
대구광역시,2022-11-19,1,0,0,1,1,0,1,0,1,0,385269.5,11.2,1158405.0,2258.0
인천광역시,2022-11-19,1,0,0,1,1,0,1,0,1,0,625338.0,13.5,1533770.0,2880.0
광주광역시,2022-11-19,1,0,0,1,1,0,1,0,1,0,243866.0,13.5,772951.0,1360.0
대전광역시,2022-11-19,1,0,0,1,1,0,1,0,1,0,308056.0,11.1,772537.0,1628.0
울산광역시,2022-11-19,1,0,0,1,1,0,1,0,1,0,167457.5,14.2,564954.0,938.0
세종특별자치시,2022-11-19,1,0,0,1,1,0,1,0,1,0,100621.5,11.3,209062.0,392.0
경기도,2022-11-19,1,0,0,1,1,0,1,0,1,0,2300798.5,9.0,7158272.0,14345.0
강원도,2022-11-19,1,0,0,1,1,0,1,0,1,0,591818.5,8.0,787340.0,1717.0
충청북도,2022-11-19,1,0,0,1,1,0,1,0,1,0,456379.0,7.1,833210.0,1638.0
충청남도,2022-11-19,1,0,0,1,1,0,1,0,1,0,699401.5,12.1,1067535.0,2181.0
전라북도,2022-11-19,1,0,0,1,1,0,1,0,1,0,415030.0,12.7,892530.0,1685.0
전라남도,2022-11-19,0,1,0,1,1,0,1,0,1,0,485765.0,12.1,867324.0,1241.0
경상북도,2022-11-19,1,0,0,1,1,0,1,0,1,0,705498.5,7.3,1213172.0,2449.0
경상남도,2022-11-19,0,1,0,1,1,0,1,0,1,0,572778.5,7.8,1580024.0,2632.0
제주특별자치도,2022-11-19,1,0,0,1,1,0,1,0,1,0,189938.0,17.1,345015.0,340.0
서울특별시,2022-11-20,1,0,0,1,1,0,1,0,1,0,1745201.5,13.7,5191167.0,8804.0
부산광역시,2022-11-20,1,0,0,1,1,0,1,0,1,0,488204.5,15.3,1560038.0,2623.0
대구광역시,2022-11-20,1,0,0,1,1,0,1,0,1,0,420675.5,12.8,1158405.0,2258.0
인천광역시,2022-11-20,1,0,0,1,1,0,1,0,1,0,563248.0,13.6,1536562.0,2792.0
광주광역시,2022-11-20,1,0,0,1,1,0,1,0,0,1,201659.5,13.6,774426.0,1475.0
대전광역시,2022-11-20,1,0,0,1,1,0,1,0,1,0,259094.5,12.4,773980.0,1443.0
울산광역시,2022-11-20,1,0,0,1,1,0,1,0,1,0,156891.0,14.0,566031.0,1077.0
세종특별자치시,2022-11-20,1,0,0,1,1,0,1,0,1,0,87783.5,12.6,209062.0,392.0
경기도,2022-11-20,1,0,0,1,1,0,1,0,1,0,2127359.5,11.0,7170660.0,12388.0
강원도,2022-11-20,1,0,0,1,1,0,1,0,1,0,532252.0,9.7,790378.0,1350.0
충청북도,2022-11-20,1,0,0,1,1,0,1,0,1,0,426023.5,8.5,834814.0,1604.0
충청남도,2022-11-20,1,0,0,1,1,0,1,0,1,0,626311.0,12.6,1067535.0,2181.0
전라북도,2022-11-20,1,0,0,1,1,0,1,0,1,0,380180.5,14.1,894229.0,1699.0
전라남도,2022-11-20,0,1,0,1,1,0,1,0,0,1,450737.0,11.8,868601.0,1277.0
경상북도,2022-11-20,1,0,0,1,1,0,1,0,1,0,715074.5,8.7,1213172.0,2449.0
경상남도,2022-11-20,1,0,0,1,1,0,1,0,0,1,557270.0,10.0,1582510.0,2486.0
제주특별자치도,2022-11-20,1,0,0,1,1,0,1,0,0,1,180285.0,15.7,345369.0,354.0
서울특별시,2022-11-21,1,0,1,0,1,0,1,0,1,0,1505164.5,11.8,5194993.0,3826.0
부산광역시,2022-11-21,1,0,1,0,1,0,1,0,1,0,333392.5,15.4,1561075.0,1037.0
대구광역시,2022-11-21,1,0,1,0,1,0,1,0,1,0,232834.0,12.5,1161488.0,1312.0
인천광역시,2022-11-21,1,0,1,0,1,0,1,0,1,0,400764.0,12.3,1537983.0,1421.0
광주광역시,2022-11-21,1,0,1,0,1,0,1,0,1,0,148141.0,12.6,774975.0,549.0
대전광역시,2022-11-21,1,0,1,0,1,0,1,0,1,0,182224.0,11.7,774851.0,871.0
울산광역시,2022-11-21,1,0,1,0,1,0,1,0,1,0,114191.0,14.3,566381.0,350.0
세종특별자치시,2022-11-21,1,0,1,0,1,0,1,0,1,0,65530.5,11.7,209750.0,256.0
경기도,2022-11-21,1,0,1,0,1,0,1,0,1,0,1544760.0,10.3,7177730.0,7070.0
강원도,2022-11-21,1,0,1,0,1,0,1,0,1,0,310761.5,8.4,791287.0,909.0
충청북도,2022-11-21,1,0,1,0,1,0,1,0,1,0,257747.0,7.8,835499.0,685.0
충청남도,2022-11-21,1,0,1,0,1,0,1,0,1,0,350084.0,10.7,1070448.0,958.0
전라북도,2022-11-21,1,0,1,0,1,0,1,0,1,0,196374.5,12.7,894814.0,585.0
전라남도,2022-11-21,0,1,1,0,1,0,1,0,1,0,275338.0,11.3,869167.0,566.0
경상북도,2022-11-21,1,0,1,0,1,0,1,0,1,0,375616.5,8.8,1216878.0,1267.0
경상남도,2022-11-21,1,0,1,0,1,0,1,0,1,0,333606.0,9.1,1583640.0,1130.0
제주특별자치도,2022-11-21,1,0,1,0,1,0,1,0,1,0,173684.0,16.2,345614.0,245.0
서울특별시,2022-11-22,1,0,1,0,1,0,1,0,1,0,1547217.0,10.7,5210606.0,15613.0
부산광역시,2022-11-22,1,0,1,0,1,0,1,0,0,1,317590.0,14.6,1565668.0,4593.0
대구광역시,2022-11-22,1,0,1,0,1,0,1,0,0,1,228532.5,12.5,1165011.0,3523.0
인천광역시,2022-11-22,1,0,1,0,1,0,1,0,1,0,396935.0,10.2,1542504.0,4521.0
광주광역시,2022-11-22,1,0,1,0,1,0,1,0,0,1,147031.5,12.5,774975.0,549.0
대전광역시,2022-11-22,1,0,1,0,1,0,1,0,0,1,183417.5,10.8,777247.0,2396.0
울산광역시,2022-11-22,1,0,1,0,1,0,1,0,0,1,113263.5,14.1,567615.0,1234.0
세종특별자치시,2022-11-22,1,0,1,0,1,0,1,0,0,1,68747.0,10.5,210330.0,580.0
경기도,2022-11-22,1,0,1,0,1,0,1,0,0,1,1563677.5,8.9,7198458.0,20728.0
강원도,2022-11-22,1,0,1,0,1,0,1,0,0,1,286821.5,8.4,793304.0,2017.0
충청북도,2022-11-22,1,0,1,0,1,0,1,0,0,1,257299.0,8.3,837572.0,2073.0
충청남도,2022-11-22,1,0,1,0,1,0,1,0,0,1,352894.5,11.0,1073380.0,2932.0
전라북도,2022-11-22,1,0,1,0,1,0,1,0,0,1,190592.5,12.3,896932.0,2118.0
전라남도,2022-11-22,0,1,1,0,1,0,1,0,0,1,270049.5,12.2,871052.0,1885.0
경상북도,2022-11-22,1,0,1,0,1,0,1,0,0,1,368833.5,9.7,1219622.0,2744.0
경상남도,2022-11-22,1,0,1,0,1,0,1,0,0,1,329875.0,9.6,1587670.0,4030.0
제주특별자치도,2022-11-22,1,0,1,0,1,0,1,0,0,1,167002.5,15.7,345943.0,329.0
서울특별시,2022-11-23,1,0,1,0,1,0,1,0,1,0,1571335.5,10.8,5224105.0,13499.0
부산광역시,2022-11-23,1,0,1,0,1,0,1,0,0,1,328216.0,14.6,1569694.0,4026.0
대구광역시,2022-11-23,1,0,1,0,1,0,1,0,0,1,235613.0,13.0,1168001.0,2990.0
인천광역시,2022-11-23,1,0,1,0,1,0,1,0,1,0,408128.0,10.3,1546416.0,3912.0
광주광역시,2022-11-23,1,0,1,0,1,0,1,0,0,1,151074.0,11.9,778668.0,2177.0
대전광역시,2022-11-23,1,0,1,0,1,0,1,0,1,0,188009.5,10.6,779345.0,2098.0
울산광역시,2022-11-23,1,0,1,0,1,0,1,0,0,1,115216.5,13.5,569037.0,1422.0
세종특별자치시,2022-11-23,1,0,1,0,1,0,1,0,1,0,69048.0,10.5,210871.0,541.0
경기도,2022-11-23,1,0,1,0,1,0,1,0,1,0,1576858.5,11.2,7218261.0,19803.0
강원도,2022-11-23,1,0,1,0,1,0,1,0,1,0,279580.0,10.1,795617.0,2313.0
충청북도,2022-11-23,1,0,1,0,1,0,1,0,0,1,258524.0,8.3,840030.0,2458.0
충청남도,2022-11-23,1,0,1,0,1,0,1,0,1,0,345625.0,9.5,1076452.0,3072.0
전라북도,2022-11-23,1,0,1,0,1,0,1,0,0,1,190414.0,11.1,899180.0,2248.0
전라남도,2022-11-23,0,1,1,0,1,0,1,0,0,1,271159.0,11.5,872924.0,1872.0
경상북도,2022-11-23,1,0,1,0,1,0,1,0,0,1,361032.0,9.4,1223223.0,3601.0
경상남도,2022-11-23,1,0,1,0,1,0,1,0,0,1,332094.0,11.7,1591486.0,3816.0
제주특별자치도,2022-11-23,1,0,1,0,1,0,1,0,0,1,170320.5,14.2,346387.0,444.0
서울특별시,2022-11-24,1,0,1,0,1,0,1,0,1,0,1610343.0,9.4,5235561.0,11456.0
부산광역시,2022-11-24,1,0,1,0,1,0,1,0,1,0,341229.0,12.9,1569694.0,3252.0
대구광역시,2022-11-24,1,0,1,0,1,0,1,0,1,0,241650.5,8.7,1168001.0,2721.0
인천광역시,2022-11-24,1,0,1,0,1,0,1,0,1,0,424854.5,10.0,1546416.0,3558.0
광주광역시,2022-11-24,1,0,1,0,1,0,1,0,1,0,153814.5,11.0,778668.0,1684.0
대전광역시,2022-11-24,1,0,1,0,1,0,1,0,1,0,195783.0,7.8,781223.0,1878.0
울산광역시,2022-11-24,1,0,1,0,1,0,1,0,1,0,118013.0,11.1,570154.0,1117.0
세종특별자치시,2022-11-24,1,0,1,0,1,0,1,0,1,0,73202.5,8.1,210871.0,424.0
경기도,2022-11-24,1,0,1,0,1,0,1,0,1,0,1637086.5,6.8,7218261.0,16473.0
강원도,2022-11-24,1,0,1,0,1,0,1,0,1,0,302676.5,6.6,795617.0,1830.0
충청북도,2022-11-24,1,0,1,0,1,0,1,0,1,0,265160.0,4.3,840030.0,1902.0
충청남도,2022-11-24,1,0,1,0,1,0,1,0,1,0,377912.5,7.9,1078931.0,2479.0
전라북도,2022-11-24,1,0,1,0,1,0,1,0,1,0,206671.5,9.0,899180.0,1901.0
전라남도,2022-11-24,0,1,1,0,1,0,1,0,1,0,284431.0,10.5,874604.0,1680.0
경상북도,2022-11-24,1,0,1,0,1,0,1,0,1,0,388430.0,4.7,1223223.0,2990.0
경상남도,2022-11-24,1,0,1,0,1,0,1,0,1,0,352009.0,7.4,1594837.0,3351.0
제주특별자치도,2022-11-24,1,0,1,0,1,0,1,0,1,0,175423.5,12.8,346750.0,363.0
서울특별시,2022-11-25,1,0,1,0,1,0,1,0,0,1,1779942.5,12.3,5246245.0,10684.0
부산광역시,2022-11-25,1,0,1,0,1,0,1,0,1,0,394933.0,14.3,1576118.0,3172.0
대구광역시,2022-11-25,1,0,1,0,1,0,1,0,1,0,285446.0,9.2,1173024.0,2302.0
인천광역시,2022-11-25,1,0,1,0,1,0,1,0,0,1,463410.5,12.4,1553074.0,3100.0
광주광역시,2022-11-25,1,0,1,0,1,0,1,0,1,0,179970.0,11.6,782014.0,1662.0
대전광역시,2022-11-25,1,0,1,0,1,0,1,0,1,0,226212.0,9.5,782988.0,1765.0
울산광역시,2022-11-25,1,0,1,0,1,0,1,0,1,0,130714.5,12.8,571057.0,903.0
세종특별자치시,2022-11-25,1,0,1,0,1,0,1,0,1,0,79324.0,9.4,211739.0,444.0
경기도,2022-11-25,0,1,1,0,1,0,1,0,1,0,1796784.5,9.2,7249520.0,14786.0
강원도,2022-11-25,1,0,1,0,1,0,1,0,0,1,379249.5,9.4,799191.0,1744.0
충청북도,2022-11-25,1,0,1,0,1,0,1,0,1,0,311244.5,5.2,843564.0,1632.0
충청남도,2022-11-25,1,0,1,0,1,0,1,0,1,0,458276.0,10.2,1081140.0,2209.0
전라북도,2022-11-25,1,0,1,0,1,0,1,0,1,0,266507.5,11.7,902790.0,1709.0
전라남도,2022-11-25,0,1,1,0,1,0,1,0,1,0,332832.5,9.6,876081.0,1477.0
경상북도,2022-11-25,1,0,1,0,1,0,1,0,1,0,464639.0,4.9,1229034.0,2821.0
경상남도,2022-11-25,1,0,1,0,1,0,1,0,1,0,402290.0,6.6,1597752.0,2915.0
제주특별자치도,2022-11-25,1,0,1,0,1,0,1,0,1,0,182745.5,15.1,347101.0,351.0
서울특별시,2022-11-26,1,0,0,1,1,0,1,0,1,0,2135931.0,6.7,5256380.0,10161.0
부산광역시,2022-11-26,1,0,0,1,1,0,1,0,1,0,532920.5,15.0,1579101.0,2992.0
대구광역시,2022-11-26,1,0,0,1,1,0,1,0,1,0,396529.0,10.9,1175517.0,2496.0
인천광역시,2022-11-26,1,0,0,1,1,0,1,0,1,0,620627.0,6.5,1556201.0,3133.0
광주광역시,2022-11-26,1,0,0,1,1,0,1,0,1,0,240313.5,11.1,783616.0,1604.0
대전광역시,2022-11-26,1,0,0,1,1,0,1,0,1,0,307013.0,9.3,784601.0,1617.0
울산광역시,2022-11-26,1,0,0,1,1,0,1,0,1,0,171801.0,13.2,572040.0,986.0
세종특별자치시,2022-11-26,1,0,0,1,1,0,1,0,1,0,104016.5,8.5,212114.0,375.0
경기도,2022-11-26,0,1,0,1,1,0,1,0,0,1,2268885.5,7.6,7264177.0,14716.0
강원도,2022-11-26,1,0,0,1,1,0,1,0,1,0,553910.0,5.7,800826.0,1635.0
충청북도,2022-11-26,1,0,0,1,1,0,1,0,1,0,420822.5,6.5,845327.0,1767.0
충청남도,2022-11-26,1,0,0,1,1,0,1,0,1,0,672721.0,5.9,1083480.0,2343.0
전라북도,2022-11-26,1,0,0,1,1,0,1,0,0,1,410179.0,10.1,904463.0,1677.0
전라남도,2022-11-26,0,1,0,1,1,0,1,0,1,0,479223.5,10.6,877551.0,1474.0
경상북도,2022-11-26,1,0,0,1,1,0,1,0,1,0,696668.0,5.3,1231655.0,2626.0
경상남도,2022-11-26,1,0,0,1,1,0,1,0,1,0,572155.5,9.2,1600592.0,2848.0
제주특별자치도,2022-11-26,0,1,0,1,1,0,1,0,1,0,186504.5,14.6,347415.0,314.0
서울특별시,2022-11-27,1,0,0,1,1,0,1,0,1,0,1763107.5,5.4,5265540.0,9160.0
부산광역시,2022-11-27,1,0,0,1,1,0,1,0,1,0,477431.5,13.6,1581519.0,2418.0
대구광역시,2022-11-27,1,0,0,1,1,0,1,0,1,0,335408.5,7.7,1177884.0,2367.0
인천광역시,2022-11-27,1,0,0,1,1,0,1,0,1,0,547764.0,6.0,1558817.0,2616.0
광주광역시,2022-11-27,1,0,0,1,1,0,1,0,1,0,203157.5,9.7,785070.0,1454.0
대전광역시,2022-11-27,1,0,0,1,1,0,1,0,1,0,259007.0,6.0,786111.0,1510.0
울산광역시,2022-11-27,1,0,0,1,1,0,1,0,1,0,160657.0,10.7,572999.0,959.0
세종특별자치시,2022-11-27,1,0,0,1,1,0,1,0,1,0,80216.5,5.8,212500.0,386.0
경기도,2022-11-27,0,1,0,1,1,0,1,0,1,0,2087802.5,3.1,7277164.0,12987.0
강원도,2022-11-27,1,0,0,1,1,0,1,0,1,0,503573.0,2.5,802104.0,1278.0
충청북도,2022-11-27,1,0,0,1,1,0,1,0,1,0,382546.5,2.0,846831.0,1504.0
충청남도,2022-11-27,1,0,0,1,1,0,1,0,1,0,601079.5,5.6,1085400.0,1920.0
전라북도,2022-11-27,1,0,0,1,1,0,1,0,1,0,369481.0,8.6,904463.0,1677.0
전라남도,2022-11-27,0,1,0,1,1,0,1,0,1,0,455563.5,9.1,878890.0,1339.0
경상북도,2022-11-27,1,0,0,1,1,0,1,0,1,0,669788.0,2.7,1234118.0,2463.0
경상남도,2022-11-27,1,0,0,1,1,0,1,0,1,0,549104.5,6.4,1603164.0,2572.0
제주특별자치도,2022-11-27,0,1,0,1,1,0,1,0,1,0,180607.0,14.3,347716.0,301.0
서울특별시,2022-11-28,1,0,1,0,1,0,1,0,0,1,1489180.0,12.3,5269334.0,3794.0
부산광역시,2022-11-28,1,0,1,0,1,0,1,0,0,1,336430.5,17.9,1582490.0,971.0
대구광역시,2022-11-28,1,0,1,0,1,0,1,0,0,1,237734.0,10.5,1178608.0,724.0
인천광역시,2022-11-28,1,0,1,0,1,0,1,0,0,1,391436.5,13.0,1560231.0,1414.0
광주광역시,2022-11-28,1,0,1,0,1,0,1,0,0,1,154003.5,15.6,785828.0,758.0
대전광역시,2022-11-28,1,0,1,0,1,0,1,0,0,1,186469.5,7.3,786931.0,820.0
울산광역시,2022-11-28,1,0,1,0,1,0,1,0,0,1,116907.0,16.6,573341.0,342.0
세종특별자치시,2022-11-28,1,0,1,0,1,0,1,0,0,1,67665.5,8.0,212725.0,225.0
경기도,2022-11-28,0,1,1,0,1,0,1,0,0,1,1535719.5,6.6,7283855.0,6691.0
강원도,2022-11-28,1,0,1,0,1,0,1,0,0,1,296467.5,5.4,802994.0,890.0
충청북도,2022-11-28,1,0,1,0,1,0,1,0,0,1,245490.0,5.6,847556.0,725.0
충청남도,2022-11-28,1,0,1,0,1,0,1,0,0,1,341929.0,14.0,1086341.0,941.0
전라북도,2022-11-28,1,0,1,0,1,0,1,0,0,1,194159.0,15.7,906868.0,663.0
전라남도,2022-11-28,0,1,1,0,1,0,1,0,0,1,267956.5,16.5,879547.0,657.0
경상북도,2022-11-28,1,0,1,0,1,0,1,0,0,1,370198.5,7.0,1235315.0,1197.0
경상남도,2022-11-28,1,0,1,0,1,0,1,0,0,1,334880.0,8.6,1604424.0,1260.0
제주특별자치도,2022-11-28,0,1,1,0,1,0,1,0,0,1,167888.0,21.9,347935.0,219.0
서울특별시,2022-11-29,1,0,1,0,1,0,1,0,0,1,1561637.0,6.9,5284835.0,15501.0
부산광역시,2022-11-29,1,0,1,0,1,0,1,0,0,1,324159.5,14.9,1587257.0,4767.0
대구광역시,2022-11-29,1,0,1,0,1,0,1,0,0,1,233926.0,12.3,1182109.0,3501.0
인천광역시,2022-11-29,1,0,1,0,1,0,1,0,0,1,399406.0,5.8,1564400.0,4169.0
광주광역시,2022-11-29,1,0,1,0,1,0,1,0,0,1,151284.0,11.3,787594.0,1766.0
대전광역시,2022-11-29,1,0,1,0,1,0,1,0,0,1,192878.0,8.5,789148.0,2217.0
울산광역시,2022-11-29,1,0,1,0,1,0,1,0,0,1,111552.0,14.5,574600.0,1259.0
세종특별자치시,2022-11-29,1,0,1,0,1,0,1,0,0,1,70336.0,8.4,213240.0,515.0
경기도,2022-11-29,1,0,1,0,1,0,1,0,0,1,1584733.5,8.3,7303687.0,19832.0
강원도,2022-11-29,1,0,1,0,1,0,1,0,0,1,279345.5,8.0,804950.0,1956.0
충청북도,2022-11-29,1,0,1,0,1,0,1,0,0,1,247957.5,8.2,849518.0,1962.0
충청남도,2022-11-29,1,0,1,0,1,0,1,0,0,1,342492.5,7.3,1089210.0,2869.0
전라북도,2022-11-29,1,0,1,0,1,0,1,0,0,1,187176.5,10.1,908953.0,2085.0
전라남도,2022-11-29,0,1,1,0,1,0,1,0,0,1,259094.5,12.0,881647.0,2100.0
경상북도,2022-11-29,1,0,1,0,1,0,1,0,0,1,355239.5,10.5,1237986.0,2671.0
경상남도,2022-11-29,1,0,1,0,1,0,1,0,0,1,324128.0,11.6,1608354.0,3930.0
제주특별자치도,2022-11-29,0,1,1,0,1,0,1,0,0,1,152901.0,14.1,348271.0,336.0
서울특별시,2022-11-30,1,0,1,0,1,0,1,0,1,0,1569064.0,-5.4,5297125.0,12290.0
부산광역시,2022-11-30,1,0,1,0,1,0,1,0,1,0,327596.5,2.7,1591055.0,3798.0
대구광역시,2022-11-30,1,0,1,0,1,0,1,0,1,0,239844.5,-0.4,1185135.0,3026.0
인천광역시,2022-11-30,1,0,1,0,1,0,1,0,1,0,402069.5,-5.6,1568341.0,3941.0
광주광역시,2022-11-30,1,0,1,0,1,0,1,0,1,0,152288.5,0.5,789813.0,2219.0
대전광역시,2022-11-30,1,0,1,0,1,0,1,0,1,0,193035.5,-2.9,791195.0,2047.0
울산광역시,2022-11-30,1,0,1,0,1,0,1,0,1,0,116445.0,1.6,575890.0,1290.0
세종특별자치시,2022-11-30,1,0,1,0,1,0,1,0,1,0,71421.0,-3.2,213757.0,517.0
경기도,2022-11-30,1,0,1,0,1,0,1,0,1,0,1573194.0,-3.9,7303687.0,19832.0
강원도,2022-11-30,1,0,1,0,1,0,1,0,1,0,272937.0,-4.2,807137.0,2187.0
충청북도,2022-11-30,1,0,1,0,1,0,1,0,1,0,243796.0,-4.6,851765.0,2247.0
충청남도,2022-11-30,1,0,1,0,1,0,1,0,1,0,336098.0,-2.6,1092053.0,2843.0
전라북도,2022-11-30,1,0,1,0,1,0,1,0,1,0,183407.0,-1.5,911228.0,2275.0
전라남도,2022-11-30,0,1,1,0,1,0,1,0,1,0,258380.5,1.2,881647.0,2100.0
경상북도,2022-11-30,1,0,1,0,1,0,1,0,1,0,355309.5,-2.0,1241668.0,3682.0
경상남도,2022-11-30,1,0,1,0,1,0,1,0,1,0,330893.5,-0.2,1612163.0,3809.0
제주특별자치도,2022-11-30,0,1,1,0,1,0,1,0,1,0,151651.5,5.7,348762.0,491.0
서울특별시,2022-12-01,1,0,1,0,1,0,1,0,1,0,1181785.5,-5.4,5308159.0,11034.0
부산광역시,2022-12-01,1,0,1,0,1,0,1,0,1,0,248118.5,0.7,1594204.0,3149.0
대구광역시,2022-12-01,1,0,1,0,1,0,1,0,1,0,180418.0,-1.0,1185135.0,3026.0
인천광역시,2022-12-01,1,0,1,0,1,0,1,0,1,0,303173.5,-5.3,1571718.0,3377.0
광주광역시,2022-12-01,1,0,1,0,1,0,1,0,1,0,116035.5,0.2,791655.0,1842.0
대전광역시,2022-12-01,1,0,1,0,1,0,1,0,1,0,147339.5,-3.3,792998.0,1803.0
울산광역시,2022-12-01,1,0,1,0,1,0,1,0,1,0,84539.0,0.0,577016.0,1126.0
세종특별자치시,2022-12-01,1,0,1,0,1,0,1,0,1,0,52608.5,-3.6,214215.0,458.0
경기도,2022-12-01,1,0,1,0,1,0,1,0,1,0,1091373.5,-4.8,7338470.0,15934.0
강원도,2022-12-01,1,0,1,0,1,0,1,0,1,0,189014.0,-5.4,808860.0,1723.0
충청북도,2022-12-01,1,0,1,0,1,0,1,0,1,0,181153.0,-6.3,853584.0,1819.0
